cycle,id,candidate_name,party,state,district,current_candidate,cycle_candidate,recip_code,raised_from_pacs,raised_from_individuals,raised_total,raised_unitemized
2012,N00001849,Albert R. Wynn,D,MD,4, , ,DN,-1000.0,,-1000,
2008,N00029498,Antoine Members,R,IL,1,Y,Y,RL,3000.0,69925.0,72925,
2012,N00003924,Steve Buyer,R,IN,4, , ,RN,,,0,
2012,N00013869,Michael E. Sodrel,R,IN,9, , ,RN,,,0,
2012,N00013857,Barry R Finegold,D,MA,5, , ,DN,,,0,
2010,N00025261,Edward R Tinsley,R,NM,2, , ,RN,-1500.0,,-1500,
2012,N00031491,Susanne Atanus,R,IL,9, , ,RN,,,0,
2010,N00006460,David Schweikert,R,AZ,5,Y,Y,RW,781317.0,989084.0,1770401,
2012,N00004113,Nick Smith,R,MI,7, , ,RN,,,0,
2012,N00004052,John Pappageorge,R,MI,12, , ,RN,,,0,
2012,N00001074,Major R. Owens,D,NY,11, , ,DN,1000.0,,1000,
2010,N00026425,Connie Mack,R,FL,14,Y,Y,RW,212271.0,647759.0,860030,
2012,N00002460,Bob Inglis,R,SC,4, , ,RN,,,0,
2012,N00003101,Steve Edmondson,R,TN,6, , ,RN,,,0,
2010,N00029131,Allen B. West,R,FL,22,Y,Y,RW,454276.0,3268979.0,3723255,
2010,N00029401,Jason Call,D,NM,1, , ,DN,-100.0,,-100,
2010,N00030284,Vijay A Kumar,R,TN,5, ,Y,RL,2500.0,,2500,
2012,N00026274,Rico Oller,R,CA,4, , ,RN,,,0,
2012,N00033029,Jesus R. Sandoval,D,CA,23, , ,DN,,,0,
2012,N00026521,Cynthia Matthews,D,CA,26, , ,DN,,,0,
2010,N00031267,Patrick Lewis,D,VA,10, ,Y,DN,1250.0,2750.0,4000,
2012,N00026782,Robert M Neeld Jr,D,FL,14, , ,DN,,,0,
2010,N00031481,Gary Sicard,L,IA,2,Y,Y,3L,1083.0,,1083,
2012,N00026287,Jeremy Alexander,D,IL,0, , ,DN,,,0,
2012,N00027476,Steve Piekarcyzk,R,IL,4, , ,RN,,,0,
2012,N00027450,Anthony E Rothert,D,IL,19, , ,DN,,,0,
2012,N00018217,Charles Hatchett,D,KY,1,Y,Y,DL,,,0,
2010,N00032472,Joel Sheltrown,D,MI,1, , ,DN,250.0,,250,
2012,N00026939,Craig F Romero,R,LA,3, , ,RN,,,0,
2012,N00026597,Willie Landry Mount,D,LA,7, , ,DN,,,0,
2012,N00026144,Harry Edward Sampson,D,MD,1, , ,DN,,,0,
2012,N00026605,George E. McDermott,D,MD,4, ,Y,DL,,,0,
2012,N00026292,Leslie  Farr,R,MO,1, , ,RN,,,0,
2012,N00026619,Jeff Parnell,R,MO,4, , ,RN,,,0,
2012,N00026293,Jamie Metzl,D,MO,5, , ,DN,,,0,
2012,N00003601,Dale Blanchard,D,OH,14,Y,Y,DL,665.0,,665,
2012,N00026629,Sandy Lyons,R,NC,10, , ,RN,,,0,
2012,N00027046,Anne Fischer,D,NC,10, , ,DN,,,0,
2012,N00026382,James Garner,R,NY,4, , ,RN,,,0,
2012,N00000962,Adam Clayton Powell IV,D,NY,15, , ,DN,,,0,
2012,N00027056,Shanna Phillips,D,NV,3, , ,DN,1000.0,,1000,
2012,N00026863,Bert Smith,D,OK,4, ,Y,DL,,,0,
2012,N00003196,Greg Samples,I,TN,2, , ,3L,,,0,
2012,N00026676,Steve Clark,R,TX,4, , ,RN,,,0,
2012,N00026720,William Ross Vaden,R,TX,27, , ,RN,,,0,
2012,N00026706,Erik Saenz,D,TX,22, , ,DN,,,0,0.0
2012,N00027286,Cheryl A. Crist,D,WA,3, , ,DN,,,0,
2012,N00027096,Richard Wright,D,WA,4, , ,DN,,,0,
2012,N00026987,Gary Martin Gearheart,R,WV,3, , ,RN,,,0,
2012,N00028156,John Morykwas Jr,D,AL,2, , ,DN,,,0,
2012,N00028159,Eddison Walters,D,AL,7, , ,DN,,,0,
2012,N00008188,Vic Snyder,D,AR,2, , ,DN,,,0,
2012,N00008190,Asa Hutchinson,R,AR,3, , ,RN,,,0,
2012,N00025861,William Crum,3,AZ,2, , ,3N,,,0,
2012,N00027823,John Thrasher,D,AZ,2, , ,DN,,,0,
2012,N00032796,"Fred Donald Jr, Dickson",U,MD,7, , ,UN,,,0,
2012,N00028173,Mike Halliwell,R,CA,2, ,Y,RL,,,0,
2012,N00028175,Camden McConnell,L,CA,7, , ,3N,,,0,
2012,N00028183,James Lopez,R,CA,20, , ,RN,,,0,
2012,N00032405,Charlotte Bergmann,R,TN,9, ,Y,RL,5750.0,13655.0,19405,
2012,N00027834,Louie Contreras,D,CA,43, , ,DN,,,0,
2012,N00028126,Scott Folkens,R,CA,43, , ,RN,,,0,
2012,N00006173,Joan Fitz-Gerald,D,CO,2, , ,DN,,,0,
2012,N00028799,Richard A Duffee,3,CT,4, , ,3N,,,0,
2012,N00028541,Karen Hartley-Nagle,D,DE,1, , ,DN,,,0,
2012,N00026686,Al Green,D,TX,9,Y,Y,DW,177060.0,173695.0,350755,
2012,N00027845,Colin Boyle,I,FL,13, , ,3N,,,0,
2012,N00028549,Emmie Ross,I,FL,16, , ,3N,,,0,
2012,N00027570,Dufirstson Neree,D,FL,17, , ,DN,,,0,
2012,N00027740,Deborah Travis Honeycutt,R,GA,13, , ,RN,,,0,
2012,N00028553,Nestor Ralph Garcia,D,HI,2, , ,DN,,,0,
2012,N00028554,Hanalei Y Aipoalani,D,HI,2, , ,DN,,,0,
2012,N00028229,David Edwin Olson,I,ID,1, , ,3N,8000.0,,8000,
2012,N00001806,James L. Oberstar,D,MN,8, , ,DN,-5900.0,,-5900,
2012,N00028702,Derrick Shepherd,D,LA,2, , ,DN,,,0,
2012,N00028561,Artis Cash,3,LA,4, , ,3N,,,0,
2012,N00000316,John R Mitchell,D,MA,3, , ,DN,,,0,
2012,N00027811,Philip Dunkelbarger,U,MA,9, , ,UN,,,0,
2012,N00028076,Peter Andrew White,3,MA,10, , ,3N,,,0,
2012,N00028636,Christopher R Robinson,D,MD,1, , ,DN,,,0,
2012,N00008470,Christopher C Boardman,D,MD,2, , ,DN,,,0,
2012,N00027577,Andrew James Duck,D,MD,6, , ,DN,,,0,
2012,N00001883,Kumar P Barve,D,MD,8, , ,DN,,,0,
2012,N00028080,Dexter J Kamilewicz,I,ME,1, , ,3N,,,0,
2012,N00028253,Frank J Cona,D,MI,9, , ,DN,,,0,
2012,N00028803,Rodger Gurk,3,MI,3, , ,3N,,,0,
2012,N00028082,Fred Strack,D,MI,7, , ,DN,,,0,
2012,N00028573,Lester I Townsend,3,MI,12, , ,3L,,,0,
2012,N00028692,Kevin Smith,D,MN,3, , ,DN,,,0,
2012,N00028282,John Autry,D,NC,8, , ,DN,,,0,
2012,N00027757,Jim Esch,D,NE,2, , ,DN,,,0,
2012,N00028586,Glenn Thomas,R,NV,2, , ,RN,,,0,
2012,N00027885,Barry Michaels,D,NV,3, ,Y,DL,,,0,
2012,N00007066,Anna Nevenic,D,CA,41, , ,DL,,,0,
2012,N00028305,Kevin Powell,D,NY,10, , ,DN,,,0,
2012,N00008661,Jim Russell,R,NY,17, ,Y,RL,,,0,
2012,N00028752,Christina Rosetti,3,NY,25, , ,3N,,,0,
2012,N00028781,Michael J McHale,R,NY,27, , ,RN,,,0,
2012,N00033621,Derek J. Bailey,D,MI,1, ,Y,DN,3000.0,76507.0,79507,
2012,N00027612,Jim Parker,D,OH,2, , ,DN,,,0,
2012,N00033625,Kerry Bentivolio,R,MI,11,Y,Y,RW,667568.0,149281.0,816849,
2012,N00028096,Frank A Guglielmi,R,OH,4, , ,RN,,,0,
2012,N00033658,Weston Wamp,R,TN,3, ,Y,RL,8500.0,632677.0,641177,
2012,N00028010,Matt Miller,R,OH,16, , ,RN,,,0,
2012,N00027591,Scott Burton,I,OK,3, , ,3N,,,0,
2012,N00027781,Mary Fallin,R,OK,5, , ,RN,,,0,
2012,N00028595,Johnny B. Roy,R,OK,5, , ,RN,,,0,
2012,N00028596,Matthew Horton Woodson,I,OK,5, , ,3N,,,0,
2012,N00027593,Mike Leibowitz,D,PA,6, , ,DN,,,0,
2012,N00027783,Ralph Norman,R,SC,5, , ,RN,,,0,
2012,N00003192,Richard S Venable,R,TN,1, , ,RN,,,0,
2012,N00028475,Don Strong,R,TN,4, , ,RN,,,0,
2012,N00009517,Thomas F Kovach,I,TN,5, , ,3N,,,0,
2012,N00027911,Roger L Owen,I,TX,1, , ,3N,,,0,
2012,N00027789,Ted Ankrum,D,TX,10, , ,DN,,,0,
2014,N00031339,Joseph P. Nolan,R,PA,14, , ,RN,6000.0,5700.0,11700,
2012,N00028822,Giannibicego Hoa Tran,R,TX,22, , ,RN,,,0,
2012,N00028825,Adrian Deleon,D,TX,23, , ,DN,,,0,
2012,N00027967,Shawn Michael O'Donnell,D,VA,1, , ,DN,,,0,
2012,N00028361,Mark W. Ellmore,R,VA,8, , ,RN,,,0,
2014,N00034252,Mikel Weisser,D,AZ,4,Y,Y,DL,1000.0,7375.0,8375,
2012,N00027439,Keith Stern,R,VT,1, , ,RN,,,0,
2012,N00028762,Richard John Frank,3,WA,1, , ,3N,,,0,
2012,N00027528,Douglas Robert Roulstone,R,WA,2, , ,RN,,,0,
2012,N00028603,Robert Stuart Taylor,D,WA,3, , ,DN,,,0,
2012,N00028494,Steve Beren,R,WA,7, , ,RN,,,0,
2012,N00027793,Gary Trauner,D,WY,1, , ,DN,,,0,
2012,N00029216,Benjamin Lodmell,D,AL,1, , ,DN,,,0,
