,cycle,id,candidate_name,party,district,current_candidate,cycle_candidate,recip_code,raised_from_pacs,raised_from_individuals,raised_total,raised_unitemized
273,2004,N00000226,John F Tierney (D),D,MA06,Y,Y,DW,195010.0,355884.0,669696,118802.0
274,2008,N00029288,Brian P Ruiz (D),D,TX31,Y,Y,DL,,15766.0,24224,8458.0
275,2004,N00027164,Lou Munoz (R),R,AZ07, ,Y,RL,,1800.0,5090,3290.0
276,2004,N00025213,Frank Gonzalez (L),L,FL21,Y,Y,3L,,4147.0,17584,13437.0
277,2000,N00000248,Alex Rodriguez (D),D,MA08, , ,DN,,,100,100.0
278,2008,N00029650,Christopher Jon Balding (R),R,CA34,Y,Y,RL,,6493.0,7053,560.0
279,2000,N00003344,Richard Edward O'Hara (D),D,MS05, , ,DN,,,0,
280,2000,N00003357,Karl Mertz (R),R,MS05, ,Y,RL,,,0,
281,2008,N00028761,Frank Enriquez (D),D,TX28, , ,DN,,1181.0,1181,0.0
282,2004,N00026792,Greg Ruehle (R),R,NE01, ,Y,RL,28739.0,308175.0,412236,75322.0
283,2008,N00000423,Charles Bass (R),R,NH02, , ,RN,-3000.0,,-3000,0.0
284,2004,N00005818,Sheila Jackson Lee (D),D,TX18,Y,Y,DW,202641.0,154140.0,369216,12435.0
285,2004,N00000781,Frank Pallone Jr (D),D,NJ06,Y,Y,DW,552952.0,908859.0,1539944,78133.0
286,2008,N00026148,Louis B Gohmert Jr (R),R,TX01,Y,Y,RW,179208.0,635241.0,868724,54275.0
287,2008,N00028954,Greg Warren (D),D,AL04, , ,DN,,15381.0,16974,1593.0
288,2004,N00005265,Michael R Kinard (D),D,KS04,Y,Y,DL,,5100.0,9303,4203.0
289,2002,N00025226,James L Hart (I),I,TN08,Y,Y,3L,,1743.0,1745,2.0
290,2006,N00028069,Steve Francis (D),D,IN02, ,Y,DL,,8953.0,12577,3624.0
291,2016,N00034092,Chris Edwards (R),R,NV01, , ,RN,,,0,0.0
292,2002,N00003939,David E Bonior (D),D,MI10, ,Y,DI,318348.0,174493.0,532420,39579.0
293,2000,N00003352,Ray Coffey (L),L,MS05, , ,3N,,,0,
294,2000,N00003351,Robert Claunch (3),3,MS05, , ,3N,,,0,
295,2006,N00025026,Donzella James (D),D,GA13, , ,DC,,57000.0,58525,1525.0
296,2006,N00025026,Donzella James (D),D,GA13, ,Y,DL,,57000.0,58525,1525.0
297,2002,N00013810,William (Bill) J Campbell (R),R,CA47, ,Y,RN,729.0,25126.0,26355,500.0
298,2006,N00027869,Danny Leroy Stover (D),D,IL19,Y,Y,DL,23485.0,61806.0,123191,37900.0
299,2002,N00009656,Eleanor Jordan (D),D,KY03, , ,DN,3833.0,,3833,0.0
300,2000,N00004663,Mike Fellows (L),L,MT01, , ,3N,,,0,
301,2002,N00009829,Jim McDermott (D),D,WA07,Y,Y,DW,219656.0,71119.0,359149,68374.0
302,2006,N00027828,Jeff Latas (D),D,AZ08, ,Y,DL,1000.0,75215.0,111280,35065.0
303,2006,N00027805,Kenneth Wayne Arnold (R),R,IL08, ,Y,RL,,35600.0,38340,2740.0
304,2016,N00033123,Dianne Costa (R),R,TX25, , ,RN,,,0,0.0
305,2000,N00004628,Webb Sullivan (3),3,MT01, , ,3N,,,0,
306,2016,N00004436,John Kline (R),R,MN02, ,Y,RI,329750.0,292107.0,649564,27707.0
307,2016,N00027502,Thomas H Kean Jr (R),R,NJ07, , ,RN,,,0,0.0
308,2002,N00001371,William J Coyne (D),D,PA14, ,Y,DI,5500.0,2550.0,8050,0.0
309,2016,N00037256,Victoria Steele (D),D,AZ02,Y,Y,DC,2500.0,29849.0,66593,34244.0
310,2006,N00025626,Janine Selendy (D),D,NY19, , ,DN,,242.0,342,100.0
311,2006,N00027904,Bill Graves (R),R,OK05, ,Y,RN,,11650.0,14480,2830.0
312,2006,N00026857,Amy Vasquez (D),D,NJ04, , ,DN,2000.0,250.0,2250,0.0
313,2016,N00021222,Chuck Norris (D),D,CO01,Y,Y,DC,,2700.0,3426,726.0
314,2016,N00029908,Joe Garcia (D),D,FL26, , ,DN,-3000.0,,-3000,0.0
315,2016,N00004884,Danny K Davis (D),D,IL07,Y,Y,DI,165350.0,10000.0,184245,8895.0
316,2006,N00028547,Edward W Bowlin (I),I,FL12,Y,Y,3L,,10100.0,14330,4230.0
317,2016,N00038203,Dave Anderson (D),D,MD08,Y,Y,DO,,59055.0,68612,9557.0
318,2002,N00025522,Charles McPeek Sr (D),D,MD07, ,Y,DL,,1340.0,1340,0.0
319,2016,N00009753,Jim Matheson (D),D,UT04, , ,DN,-6000.0,,-6000,0.0
320,2016,N00035249,Elizabeth Colbert Busch (D),D,SC01, , ,DN,,,0,0.0
321,2016,N00032290,Arthur Lieber (D),D,MO02,Y,Y,DC,,,0,0.0
322,2006,N00028470,Dan Smith (R),R,TN01, ,Y,RL,,12412.0,12412,0.0
323,2006,N00009829,Jim McDermott (D),D,WA07,Y,Y,DW,218743.0,232756.0,819124,367625.0
324,2006,N00027665,Tom Kovach (D),D,PA18, ,Y,DL,,3250.0,7506,4256.0
325,2006,N00028294,Vincent Micco (R),R,NJ09,Y,Y,RL,4035.0,26420.0,50490,20035.0
326,2016,N00036022,Jeffrey Carson (L),L,VA08, , ,3N,,,0,0.0
327,2000,N00002272,Jerome A Power (R),R,NC01, , ,RN,,,0,
328,2016,N00033734,Perry Haney (D),D,CO06, , ,DN,,1000.0,1000,0.0
329,2016,N00030682,Scott Murphy (D),D,NY20, , ,DN,,,0,0.0
330,2006,N00003158,John Wolfe Jr (D),D,TN03, , ,DN,,165.0,285,120.0
331,2002,N00025026,Donzella J James (D),D,GA13, ,Y,DL,1350.0,62651.0,73720,9719.0
332,2006,N00028031,Eric Roach (R),R,CA50, ,Y,RL,,1074184.0,1081658,7474.0
333,2006,N00026704,Roger Allen Scott (R),R,TX20, , ,RN,,500.0,500,0.0
334,2002,N00025402,Philip Anthony Alfonsi (R),R,WI02, ,Y,RL,,37095.0,53013,15918.0
335,2002,N00002610,Nathan Deal (R),R,GA10,Y,Y,RW,174903.0,87800.0,267628,4925.0
336,2006,N00007012,Alan Kurt Uke (R),R,CA50, ,Y,RL,,1148485.0,1154644,6159.0
337,2016,N00037277,Edward Vowell (D),D,IL12,Y,Y,DC,,40017.0,41817,1800.0
338,2002,N00013776,Carlton Wayne Cornett (D),D,TN05, ,Y,DL,,7761.0,29878,22117.0
339,2006,N00028281,Shirley Davis (R),R,NC07,Y,Y,RL,2250.0,4950.0,7200,0.0
340,2006,N00007781,Peter DeFazio (D),D,OR04,Y,Y,DW,377339.0,145038.0,767330,244953.0
341,2000,N00002250,Jack Schwartz (L),L,NC08, , ,3C,,,0,
342,2006,N00027830,Francine Shacter (D),D,AZ08, ,Y,DL,,4859.0,8055,3196.0
343,2016,N00030815,Chuck Fleischmann (R),R,TN03,Y,Y,RI,254400.0,628890.0,892058,8768.0
344,2000,N00002264,Richard D Skillen (R),R,NC02, , ,RN,,,0,
345,2006,N00028098,Craig Foltin (R),R,OH13,Y,Y,RL,248110.0,328762.0,641994,65122.0
346,2016,N00037263,Douglas L. Applegate (D),D,CA49,Y,Y,DC,,21500.0,28394,6894.0
347,2006,N00027888,John Hall (D),D,NY19,Y,Y,DW,453874.0,1265034.0,1725122,6214.0
348,2006,N00025299,Tim Bridgewater (R),R,UT02, , ,RN,1000.0,,1000,0.0
349,2006,N00000751,Bill Pascrell Jr (D),D,NJ08,Y,Y,DW,465769.0,844873.0,1347881,37239.0
350,2002,N00005510,Ralph Forbes (3),3,AR03, ,Y,3L,5200.0,3014.0,13671,5457.0
351,2016,N00031142,David Cozad (D),D,TX06,Y,Y,DC,,,2264,2264.0
352,2016,N00037030,Charles John Baricevic (D),D,IL12,Y,Y,RC,7000.0,173560.0,180810,250.0
353,2006,N00028137,John F Coyne (D),D,GA04, ,Y,DL,1000.0,900.0,1900,0.0
354,2016,N00035711,Carl Higbie (R),R,CT04, , ,RN,,,0,0.0
355,2016,N00036522,Marko Milakovich (U),U,FL09, , ,UN,,,0,0.0
356,2002,N00013828,Alan Skorski (R),R,NY04, ,Y,RN,,11250.0,16033,4783.0
357,2002,N00009653,Gregory Lynne Musil (R),R,KS03, , ,RN,,726.0,876,150.0
358,2016,N00007622,Mufi Hannemann (D),D,HI02, , ,DN,,,0,0.0
359,2016,N00035617,Houston Barnes (D),D,NC02, , ,DN,,,0,0.0
360,2000,N00002610,Nathan Deal (R),R,GA09,Y,Y,RW,225004.0,83030.0,444972,136938.0
361,1994,N00005398,Cleo Fields (D),D,LA04,Y,Y,DW,183277.0,328900.0,817868,305691.0
362,2016,N00008028,Sam Johnson (R),R,TX03,Y,Y,RI,290665.0,106601.0,422037,24771.0
363,2006,N00004671,David McSweeney (R),R,IL08,Y,Y,RL,707645.0,1753129.0,2573580,112806.0
364,2000,N00002376,Robert (Bob) Ayers Jr (D),D,NC03, , ,DN,,,0,
365,2006,N00027679,Bill Glass (D),D,NC09,Y,Y,DL,4000.0,3538.0,7721,183.0
366,2002,N00024965,Roy Streckfuss (R),R,TX31, ,Y,RL,,3475.0,3475,0.0
367,2002,N00025042,Sukhmander Singh (D),D,CA18, ,Y,DL,,18505.0,48955,30450.0
368,2002,N00001529,Joseph M Hoeffel (D),D,PA13,Y,Y,DW,671627.0,693905.0,1554868,189336.0
369,2002,N00012639,Rollie Reynolds (D),D,NE03, , ,DN,,500.0,500,0.0
370,2016,N00000738,Steve Lonegan (R),R,NJ03, , ,RN,,14500.0,60871,46371.0
371,2002,N00013862,Steve Briese (D),D,FL01, ,Y,DL,56514.0,28883.0,89747,4350.0
372,2002,N00000751,Bill Pascrell Jr (D),D,NJ08,Y,Y,DI,367471.0,619234.0,1020980,34275.0
373,2006,N00027719,Jim Gilchrist (3),3,CA48, ,Y,3L,46597.0,198673.0,1090527,845257.0
374,2016,N00004227,Tom Latham (R),R,IA03, , ,RN,,0.0,0,0.0
375,2006,N00002934,Phyllis H Busansky (D),D,FL09,Y,Y,DL,450658.0,1126417.0,1687909,110834.0
376,2006,N00002610,Nathan Deal (R),R,GA09,Y,Y,RW,821765.0,242526.0,1073282,8991.0
377,2002,N00025071,R C Crawford (I),I,TX31,Y,Y,3L,,3300.0,7040,3740.0
378,2016,N00034277,Sean Patrick Maloney (D),D,NY18,Y,Y,DI,365170.0,1196225.0,1605254,43859.0
379,2006,N00027585,Peter A Fossett (R),R,OH02, ,Y,RL,,12550.0,15588,3038.0
380,2016,N00034498,Ron Varasteh (D),D,CA48, , ,DN,,,0,0.0
381,2002,N00025057,Gregory D Ingles (R),R,CA21, ,Y,RL,,2250.0,4625,2375.0
382,2002,N00008046,Barbara Lee (D),D,CA09,Y,Y,DW,221396.0,416393.0,856538,218749.0
383,2006,N00026883,James T Hurysz (I),I,VA08,Y,Y,3L,,16551.0,16551,0.0
384,2016,N00035849,Wes Neuman (D),D,FL07, , ,DN,,,0,0.0
385,2002,N00025266,Dawn L Bly (3),3,KS03,Y,Y,3L,1000.0,4835.0,7111,1276.0
386,2016,N00035621,Dan Innis (R),R,NH01, , ,RN,2500.0,100200.0,113756,11056.0
387,2002,N00025059,Jeb Bradley (R),R,NH01,Y,Y,RW,531528.0,259829.0,842530,51173.0
388,2014,N00035794,David Smith (R),R,FL07, ,Y,RL,7500.0,127937.0,186986,51549.0
389,2006,N00028265,John Paul Binkowski (3),3,MN06,Y,Y,3L,,13010.0,17804,4794.0
390,2002,N00024811,Rodney Dale Scott (D),D,IN03, ,Y,DN,,5954.0,9634,3680.0
391,2002,N00025719,C Scott Vanderhoef (R),R,NY17,Y,Y,RL,70313.0,153683.0,252323,28327.0
392,2000,N00002292,Ralph M McKinney Jr (D),D,NC04, , ,DN,,,0,
393,2002,N00025612,Kathryn Diantha Lynnes (D),D,MI03,Y,Y,DL,1503.0,,4053,2550.0
394,2016,N00005988,Marco Montoya (D),D,TX25, , ,DN,,,24,24.0
395,2016,N00029070,Jim Himes (D),D,CT04,Y,Y,DI,354082.0,316100.0,691470,21288.0
396,2006,N00027822,Susan E Friedman (D),D,AZ01, ,Y,DL,,8664.0,10621,1957.0
397,2006,N00005157,Gary Nodler (R),R,MO07, , ,RN,3000.0,3870.0,8890,2020.0
398,2002,N00002408,James E Clyburn (D),D,SC06,Y,Y,DW,236899.0,160624.0,422355,24832.0
399,2002,N00002167,Virgil H Goode Jr (R),R,VA05,Y,Y,RW,229911.0,296665.0,692132,165556.0
400,2002,N00008725,Jim Rooker (D),D,PA04, , ,DN,,11719.0,11719,0.0
401,2002,N00025337,Mario Diaz-Balart (R),R,FL25,Y,Y,RW,442072.0,632938.0,1079245,4235.0
402,2002,N00009705,Andy Ewing (R),R,OK02, , ,RN,-500.0,,-500,0.0
403,2016,N00035462,Yomi Faparusi (R),R,TN04, , ,RN,,5250.0,10040,4790.0
404,1994,N00005458,Bill Powell (R),R,AR02,Y,Y,RL,382.0,25651.0,87019,60986.0
405,2016,N00031690,Bruce Blakeman (R),R,NY04, , ,RN,,,0,0.0
406,2006,N00003682,Rob Portman (R),R,OH02, ,Y,RI,-13000.0,-113317.0,-125017,1300.0
407,2002,N00002856,Carrie Meek (D),D,FL17, ,Y,DI,94534.0,44025.0,153886,15327.0
408,2014,N00028444,Jacob Turk (R),R,MO05,Y,Y,RL,27.0,74880.0,122703,47796.0
409,2006,N00003677,Bob McEwen (R),R,OH06, ,Y,RN,25992.0,329925.0,402661,46744.0
410,2006,N00003677,Bob McEwen (R),R,OH02, ,Y,RL,25992.0,329925.0,402661,46744.0
411,2002,N00025390,Scott L Wyatt (R),R,UT01, ,Y,RN,,25730.0,27620,1890.0
412,2016,N00036096,Jackie McPherson (D),D,AR01, , ,DN,,,0,0.0
413,2002,N00009817,Dick Zimmer (R),R,NJ12, , ,RN,0.0,,0,0.0
414,2002,N00024932,Daniel L Stevens (R),R,MN07,Y,Y,RL,91308.0,114750.0,246376,40318.0
415,2016,N00005731,Jim Turner (D),D,TX02, , ,DN,,,0,0.0
416,2006,N00002856,Carrie Meek (D),D,FL17, , ,DN,12750.0,,12750,0.0
417,2006,N00028088,Yvonne Rayford Brown (R),R,MS02,Y,Y,RL,39652.0,49088.0,113443,24703.0
418,2002,N00009576,Mary Ryan (D),D,AZ08,Y,Y,DL,50414.0,114048.0,239052,74590.0
419,2000,N00002217,Michael J Robinson (D),D,NC05, , ,DN,,,0,
420,2000,N00001024,Nita M Lowey (D),D,NY18,Y,Y,DW,269236.0,1161541.0,2672142,1241365.0
421,2006,N00002167,Virgil H Goode Jr (R),R,VA05,Y,Y,RW,285508.0,506517.0,963259,171234.0
422,2002,N00003877,William G Frazier (I),I,IN02, , ,3N,258.0,,258,0.0
423,2006,N00025337,Mario Diaz-Balart (R),R,FL25,Y,Y,RW,292638.0,348237.0,644630,3755.0
424,2006,N00026776,Elizabeth Rogers (D),D,AZ05, , ,DN,,2206.0,2246,40.0
425,2006,N00027543,John Kanno (R),R,CA18,Y,Y,RL,2100.0,94465.0,121594,25029.0
426,2016,N00035682,John Lewis (D),D,MT01, , ,DN,2600.0,,2600,0.0
427,2016,N00029448,Julien Modica (D),D,VA10, , ,DN,,,25,25.0
428,2016,N00029448,Julien Modica (D),D,VA10, , ,DN,,,25,25.0
429,2006,N00001817,C W Bill Young (R),R,FL10,Y,Y,RW,318784.0,279498.0,629405,31123.0
430,2014,N00035869,Monte Shaw (R),R,IA03, ,Y,RL,37780.0,250385.0,323906,35741.0
431,2006,N00025104,John Arthur Smith (D),D,NM02, , ,DN,1000.0,10250.0,11850,600.0
432,2010,N00002460,Bob Inglis (R),R,SC04, ,Y,RL,171734.0,428592.0,629695,29369.0
433,2006,N00025342,Lou Barlow (D),D,OK05, , ,DN,,,0,0.0
434,2016,N00035640,Suzanne Patrick (D),D,VA02, , ,DN,,,1931,1931.0
435,2002,N00012470,Peter Christian Kennett Enwall (R),R,FL05, , ,RN,,170394.0,170494,100.0
436,2000,N00002373,Anna Taylor Stewart (R),R,NC07, , ,RN,,,0,
437,2002,N00006802,Willard H R Murray (D),D,CA37, , ,DN,4000.0,1000.0,5000,0.0
438,2002,N00012733,Ronald Oden (D),D,CA44, , ,DN,,1233.0,2466,1233.0
439,2006,N00002408,James E Clyburn (D),D,SC06,Y,Y,DW,837628.0,278584.0,1144117,27905.0
440,2006,N00027496,Philip B Krinkie (R),R,MN06, ,Y,RL,37310.0,339750.0,453730,76670.0
441,2002,N00013794,John M Nutting VII (D),D,ME02, ,Y,DL,43250.0,222688.0,368116,102178.0
442,2016,N00033999,Benjamin Campos (R),R,CA38,Y,Y,RC,,,0,0.0
443,2016,N00037177,Marcus Musante (D),D,CA44,Y,Y,DO,,54501.0,56606,2105.0
444,2006,N00008046,Barbara Lee (D),D,CA09,Y,Y,DW,224277.0,515158.0,959907,220472.0
445,2008,N00010953,Joe Sulzer (D),D,OH18, , ,DN,-2500.0,-9030.0,-11521,9.0
446,2016,N00034549,Adriano Espaillat (D),D,NY13,Y,Y,DO,,21960.0,27040,5080.0
447,2002,N00013861,Gloria Elyse Davis (R),R,CA36, ,Y,RL,,3739.0,10486,6747.0
448,1996,N00004280,Jim Leach (R),R,IA01,Y,Y,RW,39569.0,123469.0,491628,328590.0
449,2000,N00002363,Paul Meadows (L),L,NC07, , ,3N,,,0,
450,2002,N00006118,Patricia Schroeder (D),D,CO01, , ,DN,2000.0,,2000,0.0
451,2002,N00007581,Doug Ose (R),R,CA03,Y,Y,RW,384604.0,390164.0,830118,55350.0
452,2016,N00035925,Niger Innis (R),R,NV04, , ,RN,,,30,30.0
453,2002,N00025393,Charles A Pillsbury (3),3,CT03,Y,Y,3L,2.0,51262.0,74064,22800.0
454,2006,N00028539,Bert L Sargent (L),L,CO03,Y,Y,3L,,200.0,1170,970.0
455,2002,N00025512,Robert M Vehar (R),R,CO02, ,Y,RL,,1250.0,5243,3993.0
456,2016,N00035899,Alan Arcand (R),R,MI01, , ,RN,,,0,0.0
457,2016,N00030642,Alfred Lawson Jr (D),D,FL02, , ,DN,,,0,0.0
458,2006,N00028764,Daniel R Miller (R),R,WA03, ,Y,RL,,1050.0,1305,255.0
459,2006,N00028117,Victor D Tognazzini (R),R,CA23,Y,Y,RL,11.0,57445.0,71706,14250.0
460,2016,N00035280,Corey Stapleton (R),R,MT01, , ,RN,,,0,0.0
461,2016,N00035280,Corey Stapleton (R),R,MT01, , ,RN,,,0,0.0
462,2016,N00006671,Lucille Roybal-Allard (D),D,CA40,Y,Y,DI,102999.0,150029.0,255501,2473.0
463,2002,N00001111,Noach Dear (D),D,NY09, , ,DN,1000.0,,1000,0.0
464,2016,N00037046,Daniel Sparks (R),R,MS01, ,Y,RL,,16550.0,18133,1583.0
465,2006,N00007231,Elton Gallegly (R),R,CA24,Y,Y,RW,144834.0,321165.0,564454,98455.0
466,2002,N00004789,Cardiss Collins (D),D,IL07, , ,DN,,250.0,250,0.0
467,2016,N00033449,Val Demings (D),D,FL10, , ,DC,10000.0,249000.0,307990,48990.0
468,2006,N00026484,Mark Alan Henry (R),R,TX02, , ,RN,,4500.0,4500,0.0
469,2016,N00037279,Terence Strait (D),D,MD04,Y,Y,DO,,7338.0,7629,291.0
470,2016,N00029081,Marhshall Adame (D),D,NC03, , ,DN,,,0,0.0
471,2006,N00027748,John G Doll (D),D,KS01,Y,Y,DL,,51334.0,67576,16242.0
472,2002,N00005555,Darryl F Roberts (D),D,OK04,Y,Y,DL,520144.0,208633.0,769256,40479.0
473,2002,N00025035,Mike Johnson (D),D,CA02,Y,Y,DL,14.0,6590.0,7779,1175.0
474,2006,N00003572,Dennis J Kucinich (D),D,OH10,Y,Y,DW,189495.0,173631.0,363126,0.0
475,2016,N00034093,Rory Lancman (3),3,NY06, , ,3N,,40749.0,46409,5660.0
476,2002,N00025644,Robert L Duvall (R),R,TN05,Y,Y,RL,2500.0,5393.0,18556,10663.0
477,2016,N00033547,Jason Buck (R),R,UT02, , ,RN,,,0,0.0
478,2002,N00025370,Stephen G Bassett (I),I,MD08,Y,Y,3L,,1650.0,6187,4537.0
479,2016,N00002577,John Lewis (D),D,GA05,Y,Y,DI,202499.0,149375.0,374502,22628.0
480,2006,N00026302,Greg Philips (D),D,PA07, , ,DN,1000.0,,1000,0.0
481,2016,N00035557,Igor Birman (R),R,CA07, , ,RN,,-5550.0,-5550,0.0
482,2002,N00024890,Steve Lefemine (3),3,SC05,Y,Y,3L,,3834.0,17486,13652.0
483,2016,N00033656,Andre Bauer (R),R,SC00, , ,RN,,1600.0,1600,0.0
484,2006,N00028032,Derek Casady (D),D,CA52, ,Y,DL,,4650.0,13729,9079.0
485,2016,N00027934,Eddie Zamora (R),R,TX15, , ,RN,,,0,0.0
486,2002,N00024911,Helen Mckenna Rahder (D),D,CA39, ,Y,DL,,84050.0,96140,12090.0
487,2016,N00033885,Dennis Anderson (D),D,IL14, , ,DN,,,0,0.0
488,2006,N00027236,Theresa Gerratana (D),D,CT05, , ,DN,,-140.0,380,520.0
489,2006,N00026071,Michael Badnarik (L),L,TX10,Y,Y,3L,500.0,313833.0,433285,118952.0
490,2016,N00031060,Paula Brooks (D),D,OH12, , ,DN,,,0,0.0
491,2016,N00033922,Patrick McGehearty (D),D,TX24, , ,DN,,,0,0.0
492,2006,N00027656,Gary B Dodds (D),D,NH01, ,Y,DL,,138549.0,142950,4401.0
493,2016,N00038573,Michael Bob Starr (R),R,TX19,Y,Y,RO,,,6259,6259.0
494,2016,N00033745,Leslie Coolidge (D),D,IL06, , ,DN,,,0,0.0
495,2002,N00025776,Gregory Dennis Mikkelson (3),3,MN01,Y,Y,3L,,2500.0,4555,2055.0
496,2002,N00003166,Van Hilleary (R),R,TN04, , ,RI,14382.0,17800.0,34189,2007.0
497,2016,N00035278,Katherine Clark (D),D,MA05,Y,Y,DI,177746.0,324701.0,524167,21720.0
498,2016,N00037427,Erin Houchin (R),R,IN09,Y,Y,RO,15500.0,89580.0,126327,21247.0
499,2006,N00003473,Hal Rogers (R),R,KY05,Y,Y,RW,353741.0,667929.0,1033153,11483.0
500,2010,N00002260,David Price (D),D,NC04,Y,Y,DW,444188.0,383412.0,981711,154111.0
501,2010,N00028073,John A. Yarmuth (D),D,KY03,Y,Y,DW,696597.0,722309.0,1554727,135821.0
502,2010,N00031746,Michael Engel (I),I,MA01,Y,Y,3L,,1500.0,2635,1135.0
503,2014,N00001082,Edolphus Towns (D),D,NY10, , ,DN,,5000.0,5000,0.0
504,2010,N00029451,Peter Bearse (R),R,NH01, ,Y,RL,,5000.0,5485,485.0
505,2014,N00031163,Andrew Romanoff (D),D,CO06,Y,Y,DL,180472.0,4513621.0,5842611,1148518.0
506,2000,N00002368,Bob Burns (L),L,NC07,Y,Y,3L,,,0,
507,2014,N00031163,Andrew Romanoff (D),D,CO06, , ,DC,180472.0,4513621.0,5842611,1148518.0
508,2010,N00031099,Maria Rodriguez (R),R,IL08, ,Y,RL,7500.0,80070.0,97007,9437.0
509,2000,N00002222,Alvin Jeffrey Taylor (L),L,NC09, , ,3N,,,0,
510,2000,N00002319,Deborah Garrett Eddins (3),L,NC10,Y,Y,3L,,,0,
511,2010,N00029894,Dan Mielke (R),R,WI07, ,Y,RL,500.0,451666.0,468059,15893.0
512,2010,N00032455,Tom Kirby (R),R,GA07, ,Y,RL,,5000.0,5925,925.0
513,2010,N00031310,Michael Deming (R),R,CO07, ,Y,RN,,609.0,629,20.0
514,2010,N00031707,David G. Argall (R),R,PA17,Y,Y,RL,58374.0,270078.0,367246,38794.0
515,2014,N00027060,Brian M. Higgins (D),D,NY26,Y,Y,DW,302310.0,453429.0,805411,49672.0
516,2014,N00036281,John Denney (3),3,MN06,Y,Y,3L,,1321.0,2729,1408.0
517,2010,N00032111,David L. Dotson (L),L,VA11,Y,Y,3L,345.0,1000.0,1680,335.0
518,2014,N00030645,Dennis Ross (R),R,FL15,Y,Y,RW,918399.0,362194.0,1324025,43432.0
519,2000,N00002389,Chris Heckert (L),L,NC11, , ,3N,,,0,
520,2014,N00031397,Dan Eichenbaum (R),R,NC11, , ,RN,,,0,0.0
521,2010,N00005870,Gene Green (D),D,TX29,Y,Y,DW,806926.0,207080.0,1058644,44638.0
522,2000,N00002235,John Joseph Kozlowski Jr (R),R,NC12, , ,RN,,,0,
523,2010,N00031645,Hombre Michael Liggett (R),R,OH18, ,Y,RL,,13934.0,25410,11476.0
524,2014,N00035592,Marcus Hunter (D),D,LA05, ,Y,DL,2000.0,4200.0,6200,0.0
525,2010,N00029205,Brian Davis (R),R,MN01, , ,RN,,2000.0,2025,25.0
526,2010,N00031039,Carl Meece (R),R,FL02, ,Y,RN,,6482.0,7732,1250.0
527,2010,N00032168,Chris Salter (R),R,AL07, ,Y,RL,,1700.0,2325,625.0
528,2010,N00009715,Melissa Hart (R),R,PA04, , ,RN,-2000.0,,-2000,0.0
529,2014,N00007936,Brian Baird (D),D,WA03, , ,DN,,,0,0.0
530,2014,N00036074,Jeffrey S. Miller (D),D,IN09, ,Y,DL,,3758.0,3758,0.0
531,2010,N00030909,Martha Bozeman (D),D,AL07, ,Y,DL,2000.0,33200.0,43184,7984.0
532,2010,N00030274,Georgianna W Oliver (D),D,OK01, , ,DN,,52381.0,52381,0.0
533,2010,N00029941,Greg Conlon (R),R,CA12, , ,RN,,27324.0,27524,200.0
534,2000,N00002312,Ronnie Wayne Adcock (D),D,NC12, , ,DN,,,0,
535,2010,N00030876,Jon Barela (R),R,NM01,Y,Y,RL,424412.0,1017098.0,1581144,139634.0
536,2014,N00033497,Mike Jackson (R),R,TX36, , ,RN,,,0,0.0
537,2014,N00033931,Sylvia S. Romo (D),D,TX35, , ,DN,,,0,0.0
538,2010,N00031709,Scott Baker (R),R,TX08, ,Y,RL,250.0,6270.0,6680,160.0
539,2014,N00036446,Steve Laffey (R),R,CO04, ,Y,RL,,403822.0,408893,5071.0
540,2014,N00034069,Teresa Hensley (D),D,MO04, , ,DN,,,0,0.0
541,2014,N00030956,Robin Smith (R),R,TN03, , ,RN,,,0,0.0
542,2010,N00030604,Elliot Richardson (D),D,IL10, ,Y,DO,,166185.0,166560,375.0
543,2014,N00009719,Todd Platts (R),R,PA19, , ,RN,-5000.0,,-5000,0.0
544,2010,N00031402,Michel Faulkner (R),R,NY15,Y,Y,RL,14703.0,127322.0,217914,75889.0
545,2014,N00029478,"Wil Armstrong,  III (R)",R,CO06, , ,RN,,,0,0.0
546,2014,N00026557,Diane Goss Farrell (D),D,CT04, , ,DN,,,0,0.0
547,2010,N00032447,Luis Meurice (D),D,FL25, ,Y,DL,55163.0,15100.0,76608,6345.0
548,2010,N00032110,Brandon E. Roop (R),R,VA07, ,Y,RN,,,0,0.0
549,2010,N00032213,Andrew Sharp (R),R,CA36, ,Y,RL,,,0,0.0
550,2014,N00030177,Lee Ferrell (R),R,GA02, , ,RN,,,0,0.0
551,2010,N00031124,Nan Hayworth (R),R,NY19,Y,Y,RW,805198.0,1185012.0,2113940,123730.0
552,2010,N00029517,Benjamin Owen Morris (R),R,LA01, , ,RN,,18150.0,18350,200.0
553,2010,N00031512,Ashley Woolard (R),R,NC01,Y,Y,RL,39.0,89337.0,122668,33292.0
554,2014,N00006317,Stephen Sandstrom (R),R,UT04, , ,RN,,,0,0.0
555,2014,N00031673,Bryan Keith Underwood (R),R,TX28, , ,RN,,,0,0.0
556,2014,N00013817,Chellie Pingree (D),D,ME01,Y,Y,DW,98095.0,317565.0,504314,88654.0
557,2014,N00035754,Steve Lane (R),R,TN04, ,Y,RL,,27920.0,32635,4715.0
558,2010,N00029584,Joshua John Kowert (R),R,TX04, ,Y,RL,,7353.0,7753,400.0
559,2014,N00036369,Nicholas Robert Troiano (I),I,PA10,Y,Y,3L,,116959.0,162226,45267.0
