cycle,senate,won,raised_total_1M,Dem,Other,Repub,state_rank
2014,0,0,0.0,1,0,0,15
2014,0,0,0.0,0,1,0,34
2014,0,0,0.0,0,1,0,34
2014,0,0,0.0,1,0,0,34
2014,0,0,0.0,1,0,0,34
2014,0,0,0.0,0,1,0,34
2014,0,0,0.0,1,0,0,34
2014,0,0,0.0,0,0,1,34
2014,0,0,0.0,0,0,1,34
2014,0,0,0.0,1,0,0,34
2014,0,0,0.0,1,0,0,34
2014,0,0,0.0,1,0,0,34
2014,0,0,0.0,1,0,0,34
2014,0,0,0.0,0,0,1,34
2014,0,0,0.0,1,0,0,34
2014,0,0,0.0,0,1,0,34
2014,0,0,0.0,0,0,1,34
2014,0,0,0.0,1,0,0,34
2014,0,0,0.0,0,1,0,34
2014,0,0,0.0,0,0,1,34
2014,0,0,0.0,0,0,1,34
2014,0,0,0.0,0,1,0,34
2014,0,0,0.0,1,0,0,17
2014,0,0,0.0,0,1,0,17
2014,0,0,0.0,1,0,0,11
2014,0,0,0.0,0,1,0,11
2014,0,0,0.0,1,0,0,11
2014,0,0,0.0,0,1,0,14
2014,0,0,0.0,1,0,0,14
2014,0,0,0.0,0,1,0,14
2014,0,0,0.0,0,1,0,14
2014,0,0,0.0,0,1,0,14
2014,0,0,0.0,0,1,0,14
2014,0,0,0.0,1,0,0,14
2014,0,0,0.0,0,1,0,14
2014,0,0,0.0,0,1,0,14
2014,0,0,0.0,0,1,0,24
2014,0,0,0.0,1,0,0,24
2014,0,0,0.0,0,1,0,24
2014,0,0,0.0,0,1,0,24
2014,0,0,0.0,0,1,0,24
2014,0,0,0.0,0,1,0,28
2014,0,0,0.0,0,0,1,28
2014,0,0,0.0,0,0,1,28
2014,0,0,0.0,0,0,1,28
2014,0,0,0.0,0,0,1,28
2014,0,0,0.0,0,0,1,28
2014,0,0,0.0,0,1,0,28
2014,0,0,0.0,0,1,0,28
2014,0,0,0.0,0,1,0,28
2014,0,0,0.0,1,0,0,28
2014,0,0,0.0,0,1,0,28
2014,0,0,0.0,0,1,0,28
2014,0,0,0.0,0,1,0,42
2014,0,0,0.0,0,1,0,42
2014,0,0,0.0,0,1,0,42
2014,0,0,0.0,0,1,0,27
2014,0,0,0.0,0,1,0,27
2014,0,0,0.0,0,1,0,27
2014,0,0,0.0,0,0,1,27
2014,0,0,0.0,0,0,1,27
2014,0,0,0.0,0,1,0,27
2014,0,0,0.0,0,1,0,27
2014,0,0,0.0,0,1,0,27
2014,0,0,0.0,0,0,1,27
2014,0,0,0.0,0,1,0,27
2014,0,0,0.0,0,1,0,27
2014,0,0,0.0,1,0,0,27
2014,0,0,0.0,1,0,0,27
2014,0,0,0.0,0,1,0,27
2014,0,0,0.0,0,1,0,27
2014,0,0,0.0,0,1,0,27
2014,0,0,0.0,0,1,0,27
2014,0,0,0.0,0,0,1,27
2014,0,0,0.0,0,1,0,27
2014,0,0,0.0,0,0,1,27
2014,0,0,0.0,1,0,0,27
2014,0,0,0.0,0,1,0,27
2014,0,0,0.0,0,1,0,27
2014,0,0,0.0,0,1,0,3
2014,0,0,0.0,0,1,0,3
2014,0,0,0.0,0,1,0,3
2014,0,0,0.0,0,0,1,29
2014,0,0,0.0,0,0,1,29
2014,0,0,0.0,1,0,0,29
2014,0,0,0.0,1,0,0,29
2014,0,0,0.0,1,0,0,29
2014,0,0,0.0,0,0,1,29
2014,0,0,0.0,0,1,0,29
2014,0,0,0.0,1,0,0,29
2014,0,0,0.0,0,0,1,29
2014,0,0,0.0,0,0,1,29
2014,0,0,0.0,0,1,0,29
2014,0,0,0.0,0,0,1,29
2014,0,0,0.0,1,0,0,29
2014,0,0,0.0,1,0,0,29
2014,0,0,0.0,0,0,1,29
2014,0,0,0.0,0,1,0,29
2014,0,0,0.0,0,1,0,29
2014,0,0,0.0,1,0,0,29
2014,0,0,0.0,0,1,0,29
2014,0,0,0.0,1,0,0,46
2014,0,0,0.0,0,1,0,46
2014,0,0,0.0,0,1,0,46
2014,0,0,0.0,0,0,1,46
2014,0,0,0.0,1,0,0,46
2014,0,0,0.0,0,1,0,46
2014,0,0,0.0,0,1,0,46
2014,0,0,0.0,1,0,0,46
2014,0,0,0.0,1,0,0,46
2014,0,0,0.0,0,1,0,46
2014,0,0,0.0,0,1,0,46
2014,0,0,0.0,1,0,0,46
2014,0,0,0.0,0,1,0,46
2014,0,0,0.0,0,1,0,6
2014,0,0,0.0,0,0,1,6
2014,0,0,0.0,0,0,1,45
2014,0,0,0.0,0,0,1,45
2014,0,0,0.0,1,0,0,45
2014,0,0,0.0,0,0,1,45
2014,0,0,0.0,0,0,1,45
2014,0,0,0.0,1,0,0,45
2014,0,0,0.0,0,1,0,45
2014,0,0,0.0,0,1,0,45
2014,0,0,0.0,0,0,1,45
2014,0,0,0.0,1,0,0,45
2014,0,0,0.0,0,1,0,48
2014,0,0,0.0,0,1,0,48
2014,0,0,0.0,0,0,1,7
2014,0,0,0.0,0,0,1,7
2014,0,0,0.0,0,0,1,7
2014,0,0,0.0,0,1,0,7
2014,0,0,0.0,0,0,1,16
2014,0,0,0.0,0,0,1,16
2014,0,0,0.0,0,1,0,16
2014,0,0,0.0,0,1,0,16
2014,0,0,0.0,0,1,0,16
2014,0,0,0.0,0,1,0,16
2014,0,0,0.0,0,1,0,16
2014,0,0,0.0,1,0,0,16
2014,0,0,0.0,0,1,0,16
2014,0,0,0.0,0,1,0,16
2014,0,0,0.0,0,1,0,16
2014,0,0,0.0,0,0,1,16
2014,0,0,0.0,0,1,0,16
2014,0,0,0.0,0,1,0,16
2014,0,0,0.0,1,0,0,16
2014,0,0,0.0,1,0,0,16
2014,0,0,0.0,0,0,1,16
2014,0,0,0.0,0,1,0,16
2014,0,0,0.0,0,1,0,16
2014,0,0,0.0,1,0,0,16
2014,0,0,0.0,1,0,0,16
2014,0,0,0.0,0,1,0,16
2014,0,0,0.0,0,1,0,16
2014,0,0,0.0,0,1,0,5
2014,0,0,0.0,0,1,0,5
2014,0,0,0.0,1,0,0,5
2014,0,0,0.0,1,0,0,5
2014,0,0,0.0,1,0,0,5
2014,0,0,0.0,1,0,0,5
2014,0,0,0.0,0,1,0,5
2014,0,0,0.0,0,1,0,5
2014,0,0,0.0,0,1,0,5
2014,0,0,0.0,1,0,0,5
2014,0,0,0.0,0,0,1,5
2014,0,0,0.0,0,0,1,5
2014,0,0,0.0,0,1,0,5
2014,0,0,0.0,0,1,0,23
2014,0,0,0.0,0,1,0,23
2014,0,0,0.0,0,1,0,23
2014,0,0,0.0,0,1,0,23
2014,0,0,0.001,0,1,0,23
2014,0,0,0.0,1,0,0,23
2014,0,0,0.0,0,1,0,23
2014,0,0,0.0,0,1,0,23
2014,0,0,0.0,0,1,0,23
2014,0,0,0.0,1,0,0,23
2014,0,0,0.0,0,1,0,23
2014,0,0,0.0,0,1,0,23
2014,0,0,0.0,0,1,0,23
2014,0,0,0.0,0,1,0,23
2000,0,0,0.00037,0,1,0,32
2014,0,0,0.0,1,0,0,10
2000,0,0,0.000252,0,0,1,23
2014,0,0,0.0,1,0,0,10
2014,0,0,0.0,0,1,0,10
2014,0,0,0.0,0,1,0,10
2014,0,0,0.001,1,0,0,10
2014,0,0,0.001,1,0,0,10
2014,0,0,0.0,0,0,1,10
2014,0,0,0.0,0,1,0,10
2014,0,0,0.0,0,1,0,10
2014,0,0,1e-06,0,0,1,10
2014,0,0,0.0,1,0,0,10
2014,0,0,0.010684,0,0,1,19
2014,0,0,0.0,0,1,0,10
2014,0,0,0.0,0,0,1,10
2014,0,0,0.0,1,0,0,10
2014,0,0,0.0,1,0,0,43
2014,0,0,0.0,0,1,0,43
2014,0,0,0.0,0,0,1,43
2014,0,0,0.0,0,1,0,43
2014,0,0,0.0,1,0,0,43
2014,0,0,0.0,1,0,0,43
2014,0,0,0.0,0,1,0,43
2014,0,0,0.0,0,1,0,43
2014,0,0,0.0,0,0,1,26
2014,0,0,0.0,1,0,0,26
2014,0,0,0.0,0,1,0,26
2014,0,0,0.0,0,1,0,26
2014,0,0,0.0,0,1,0,26
2014,0,0,0.0,0,1,0,26
2014,0,0,0.0,0,1,0,26
2000,0,1,1.349097,0,0,1,25
2014,0,0,0.0,1,0,0,26
2014,0,0,0.0,0,1,0,26
2000,0,1,0.759892,0,0,1,23
2000,0,0,0.000566,0,0,1,19
2014,0,0,0.0,0,1,0,20
2014,0,0,0.0,1,0,0,20
2000,0,0,0.000358,0,0,1,26
2000,0,0,0.287923,0,0,1,35
2000,0,1,2.127624,0,0,1,27
2014,0,0,0.0,0,0,1,39
2014,0,0,0.0,0,1,0,39
2014,0,0,0.0,0,1,0,39
2014,0,0,0.0,1,0,0,39
2014,0,0,0.0,0,1,0,39
2014,0,0,0.0,0,0,1,39
2014,0,0,0.0,0,1,0,39
2014,0,0,0.0,0,0,1,39
2014,0,0,0.0,1,0,0,39
2014,0,0,0.0,0,0,1,47
2014,0,0,0.0,0,0,1,47
2014,0,0,0.0,0,1,0,47
2014,0,0,0.0,0,1,0,47
2014,0,0,0.0,0,1,0,47
2014,0,0,0.0,0,0,1,47
2014,0,0,0.0,0,0,1,47
2014,0,0,0.0,0,0,1,47
2014,0,0,0.0,0,1,0,47
2014,0,0,0.0,0,0,1,47
2014,0,0,0.0,0,1,0,47
2014,0,0,0.0,1,0,0,47
2014,0,0,0.0,0,0,1,47
2014,0,0,0.0,0,1,0,47
2014,0,0,0.0,0,0,1,47
2014,0,0,0.0,1,0,0,47
2014,0,0,0.0,1,0,0,47
2014,0,0,0.0,0,1,0,47
2014,0,0,0.0,0,1,0,47
2014,0,0,0.0,0,1,0,47
2014,0,0,0.0,0,1,0,30
2014,0,0,0.0,0,1,0,30
2014,0,0,0.0,0,0,1,30
2014,0,0,0.0,0,1,0,30
2014,0,0,0.0,0,1,0,30
2002,0,0,0.30996,1,0,0,43
2014,0,0,0.0,0,1,0,30
2014,0,0,0.0,0,1,0,30
2014,0,0,0.0,0,1,0,30
2014,0,0,0.0,0,1,0,30
2014,0,0,0.0,0,1,0,30
2014,0,0,0.0,0,1,0,30
2014,0,0,0.0,0,1,0,30
2014,0,0,0.0,0,1,0,30
2014,0,0,0.0,0,1,0,30
2014,0,0,0.0,0,1,0,30
2014,0,0,0.0,1,0,0,30
2014,0,0,0.0,0,1,0,30
2014,0,0,0.0,0,1,0,30
2014,0,0,0.0,1,0,0,30
2014,0,0,0.0,0,1,0,30
2014,0,0,0.0,0,1,0,30
2014,0,0,0.0,0,1,0,30
2014,0,0,0.0045,1,0,0,30
2014,0,0,0.0,0,1,0,30
2014,0,0,0.0,0,1,0,30
2014,0,0,0.0,0,1,0,30
2014,0,0,0.0,0,0,1,30
2014,0,0,0.0,0,1,0,30
2014,0,0,0.0,0,1,0,30
2014,0,0,0.0,0,1,0,30
2014,0,0,0.0,0,1,0,30
2014,0,0,0.0,0,1,0,30
2014,0,0,0.0,0,1,0,30
2014,0,0,0.0,0,1,0,30
2014,0,0,0.0,1,0,0,30
2014,0,0,0.0,0,0,1,30
2014,0,0,0.0,0,1,0,30
2014,0,0,0.0,0,1,0,30
2014,0,0,0.0,0,1,0,30
2014,0,0,0.0,0,1,0,30
2014,0,0,0.0,0,1,0,30
2014,0,0,0.0,0,1,0,30
2014,0,0,0.0,0,0,1,30
2014,0,0,0.0,0,1,0,30
2014,0,0,0.0,0,0,1,44
2014,0,0,0.0,0,1,0,44
2014,0,0,0.0,0,0,1,44
2014,0,0,0.0,0,0,1,44
2014,0,0,0.0,0,1,0,44
2014,0,0,0.0,0,1,0,44
2014,0,0,0.0,0,0,1,44
2014,0,0,0.0,0,0,1,44
2014,0,0,0.0,0,1,0,44
2014,0,0,0.0,0,1,0,44
2014,0,0,0.0,0,1,0,44
2014,0,0,0.0,0,1,0,44
2014,0,0,0.0,0,1,0,44
2014,0,0,0.000301,0,1,0,13
2014,0,0,0.0,0,1,0,13
2014,0,0,0.0,0,1,0,13
2002,0,1,0.418648,0,0,1,15
2002,0,0,0.000703,0,0,1,35
2002,0,0,2e-06,0,1,0,20
2014,0,0,0.0,0,1,0,13
2014,0,0,0.0,0,1,0,13
2002,0,0,2e-06,0,1,0,44
2014,0,0,0.0,0,1,0,13
2014,0,0,0.0,0,1,0,13
2002,0,0,0.00325,1,0,0,29
2014,0,0,0.0,0,0,1,49
2014,0,0,0.0,0,1,0,49
2014,0,0,0.0,0,1,0,49
2014,0,0,0.0,0,0,1,25
2014,0,0,0.0,0,0,1,25
2014,0,0,0.0,1,0,0,25
2014,0,0,0.0,0,1,0,25
2014,0,0,0.0,0,1,0,25
2014,0,0,0.0,0,0,1,25
2014,0,0,0.0,0,1,0,25
2014,0,0,0.0,0,1,0,25
2014,0,0,0.0,0,1,0,25
2014,0,0,0.0,0,0,1,33
2004,0,1,1.626966,1,0,0,43
2014,0,0,0.0,1,0,0,33
2014,0,0,0.0,0,1,0,33
2014,0,0,0.0,0,0,1,33
2014,0,0,0.0,0,1,0,33
2014,0,0,0.0,0,1,0,33
2014,0,0,0.0,0,1,0,22
2014,0,0,0.0,0,1,0,22
2014,0,0,0.0,0,0,1,22
2014,0,0,0.0,0,1,0,22
2014,0,0,0.0,0,0,1,50
2004,0,0,0.80017,0,0,1,45
2014,0,0,0.0,0,1,0,35
2014,0,0,0.0,1,0,0,35
2004,0,1,0.83747,0,0,1,32
2004,0,0,0.473987,1,0,0,32
2004,0,1,0.947266,0,0,1,35
2004,0,1,2.674558,1,0,0,10
2014,0,0,0.0,1,0,0,34
2014,0,0,0.0,1,0,0,34
2014,0,0,0.0,1,0,0,34
2014,0,0,0.0,1,0,0,14
2014,0,0,0.0,1,0,0,24
2014,0,0,0.0,1,0,0,28
2014,0,0,0.0,1,0,0,28
2014,0,0,0.0,0,1,0,29
2014,0,0,0.0,0,1,0,23
2014,0,0,0.0,0,1,0,43
2014,0,0,0.0,0,1,0,47
2014,0,0,0.0,0,1,0,49
2014,0,0,0.0,0,1,0,22
2014,0,0,0.0,0,1,0,21
2014,0,0,0.0,0,0,1,35
2014,0,0,0.0,0,1,0,9
2014,0,0,0.0,0,1,0,51
2014,0,0,0.0,0,1,0,38
2006,0,0,0.004234,0,1,0,19
2014,0,0,0.0,1,0,0,15
2014,0,0,0.0,0,1,0,34
2014,0,0,0.0,0,0,1,34
2014,0,0,0.0,0,0,1,34
2014,0,0,0.0,0,0,1,28
2014,0,0,0.0,0,1,0,27
2014,0,0,0.0,0,1,0,27
2014,0,0,0.0,0,1,0,27
2014,0,0,0.0,1,0,0,6
2014,0,0,0.0,0,1,0,6
2014,0,0,0.0,0,1,0,48
2014,0,0,0.0,0,1,0,16
2014,0,0,0.0,0,1,0,16
2014,0,0,0.0,0,1,0,16
2014,0,0,0.0,0,1,0,16
2014,0,0,0.0,0,0,1,10
2014,0,0,0.0,0,1,0,10
2014,0,0,0.0,1,0,0,43
2014,0,0,0.0,0,1,0,26
2014,0,0,0.0,1,0,0,39
2014,0,0,0.0,1,0,0,47
2014,0,0,0.0,1,0,0,47
2014,0,0,0.0,0,0,1,30
2014,0,0,0.0,0,1,0,30
2014,0,0,0.0,0,1,0,30
2014,0,0,0.0,0,1,0,30
2014,0,0,0.0,0,1,0,49
2014,0,0,0.0,0,0,1,25
2008,0,0,1.589671,0,0,1,4
2014,0,0,0.0,0,1,0,25
2014,0,0,0.0,1,0,0,25
2014,0,0,0.0,0,0,1,25
2014,0,0,0.0,0,1,0,25
2008,0,0,0.259214,0,0,1,9
2008,0,0,0.01673,1,0,0,29
2008,0,0,0.535656,1,0,0,10
2008,0,0,0.01325,1,0,0,44
2010,0,1,0.734311,0,0,1,9
2010,0,1,1.487459,0,0,1,14
2010,0,1,1.476675,1,0,0,26
2010,0,1,3.184446,1,0,0,21
2010,0,1,0.952516,1,0,0,35
2010,0,0,1.788931,1,0,0,32
2010,0,0,0.000288,0,0,1,31
2010,0,0,0.252372,0,0,1,16
2010,0,0,6.9e-05,0,0,1,27
2010,0,0,0.00081,0,1,0,24
2010,0,0,7e-05,1,0,0,27
2012,0,0,0.012573,0,0,1,45
2012,0,0,2.616479,0,0,1,35
2012,0,0,0.0005,1,0,0,30
2014,0,1,0.483708,1,0,0,30
2014,0,0,0.000212,0,1,0,30
2014,0,0,0.0025,1,0,0,50
2000,0,1,0.562472,1,0,0,27
2000,0,1,0.641264,1,0,0,25
2000,0,0,0.0005,1,0,0,10
2000,0,0,0.000278,0,0,1,35
2002,0,1,0.350189,0,0,1,17
2002,0,1,1.286604,1,0,0,11
2002,0,0,0.056238,1,0,0,21
2002,0,1,1.414119,0,0,1,27
2002,0,0,1.2e-05,0,1,0,35
2002,0,0,0.000999,0,0,1,43
2002,0,0,2e-06,0,1,0,46
2002,0,0,2e-06,0,1,0,43
2004,0,0,0.0005,1,0,0,14
2004,0,0,0.00435,1,0,0,43
2004,0,1,0.612344,0,0,1,34
2006,0,1,0.632043,0,0,1,38
2006,0,0,0.0003,1,0,0,10
2008,0,0,0.001927,0,0,1,30
2008,0,0,0.631657,0,0,1,21
2008,0,0,1.297195,1,0,0,35
2008,0,1,1.945867,1,0,0,3
2008,0,1,0.878666,1,0,0,26
2008,0,1,1.187936,0,0,1,38
2008,0,0,0.000293,0,0,1,35
2008,0,0,0.015085,0,0,1,3
2010,0,1,0.74273,0,0,1,19
2010,0,1,1.362496,0,0,1,14
2010,0,0,1.581187,1,0,0,19
2010,0,0,0.046177,1,0,0,15
2010,0,0,0.578167,1,0,0,32
2010,0,0,0.014815,0,1,0,28
2012,0,1,1.515746,0,0,1,27
2012,0,0,0.229655,0,0,1,23
2012,0,1,2.843332,0,0,1,9
2012,0,1,2.050886,1,0,0,30
2014,0,0,1e-06,0,0,1,10
2014,0,0,0.0026,1,0,0,30
2014,0,0,0.0005,0,0,1,33
2000,0,0,0.000422,1,0,0,11
2000,0,0,4.6e-05,0,1,0,29
2000,0,0,2.2e-05,0,1,0,29
2000,0,0,0.00025,0,1,0,16
2000,0,1,2.141706,1,0,0,24
2000,0,1,0.992599,0,0,1,19
2000,0,0,0.001,0,0,1,35
2000,0,0,0.000449,0,0,1,45
2000,0,0,0.000729,0,0,1,26
2000,0,0,0.000315,0,0,1,28
2000,0,0,0.005429,1,0,0,21
2002,0,1,0.448067,1,0,0,10
2002,0,1,0.59855,0,0,1,35
2002,0,0,0.000703,0,0,1,35
2002,0,0,2e-06,0,1,0,3
2002,0,0,0.0025,0,0,1,14
2002,0,0,2e-06,0,1,0,25
2002,0,0,0.072228,0,0,1,46
2002,0,0,0.126492,1,0,0,43
2002,0,0,0.0005,0,0,1,10
2004,0,0,0.002039,0,0,1,35
2004,0,0,0.65048,1,0,0,9
2004,0,0,0.003436,1,0,0,28
2004,0,0,0.000357,0,1,0,35
2004,0,0,0.000837,1,0,0,35
2004,0,0,0.108239,1,0,0,28
2004,0,1,2.506919,0,0,1,16
2004,0,1,1.897246,1,0,0,26
2004,0,1,1.047953,1,0,0,31
2004,0,1,1.008275,0,0,1,30
2006,0,1,1.894195,0,0,1,10
2006,0,1,0.934507,1,0,0,25
2006,0,0,0.004892,0,0,1,35
2006,0,0,0.044041,1,0,0,19
2008,0,0,2.616581,1,0,0,29
2008,0,0,0.006614,0,1,0,23
2008,0,1,3.124804,1,0,0,21
2008,0,0,0.2818,0,0,1,32
2008,0,0,1.90696,0,0,1,38
2010,0,0,0.040108,0,0,1,27
2010,0,0,0.520013,1,0,0,35
2010,0,1,0.893529,0,0,1,35
2010,0,0,0.543603,0,0,1,35
2012,0,0,0.135173,0,0,1,35
2012,0,0,0.001,0,1,0,33
2014,0,0,2.5e-05,0,1,0,23
2000,0,0,0.00032,1,0,0,46
2000,0,0,0.0005,1,0,0,34
2000,0,1,0.763385,1,0,0,3
2000,0,0,0.000752,0,0,1,23
2000,0,0,0.000328,1,0,0,15
2000,0,0,0.0005,0,1,0,42
2000,0,0,0.055151,0,0,1,42
2000,0,0,0.001328,0,0,1,35
2002,0,1,0.647546,0,0,1,25
2002,0,0,0.000703,0,0,1,35
2002,0,0,0.843562,1,0,0,9
2004,0,1,1.90968,0,0,1,14
2004,0,0,0.000283,0,1,0,28
2006,0,1,0.593894,0,0,1,35
2006,0,1,0.702248,0,0,1,34
2006,0,0,0.001051,1,0,0,10
2006,0,0,0.090656,1,0,0,31
2008,0,0,0.0002,1,0,0,35
2008,0,0,0.00635,0,0,1,10
2008,0,0,0.081832,1,0,0,46
2008,0,0,0.393047,0,0,1,32
2008,0,0,0.005278,0,0,1,47
2010,0,0,2.304221,0,0,1,31
2010,0,1,1.110818,0,0,1,38
2010,0,1,2.445878,1,0,0,29
2010,0,0,0.00025,0,0,1,30
2010,0,0,0.041304,1,0,0,35
2010,0,0,0.598756,0,0,1,32
2010,0,0,0.001,0,0,1,47
2012,0,0,0.000643,1,0,0,10
2012,0,0,0.236388,0,0,1,29
2014,0,0,0.00831,1,0,0,35
2014,0,0,0.00115,0,1,0,15
2014,0,0,1.428014,0,0,1,3
2014,0,0,0.057506,0,0,1,35
2014,0,0,0.001476,0,1,0,13
2000,0,1,0.545012,0,0,1,36
2000,0,0,0.041021,0,0,1,27
2000,0,0,0.00015,1,0,0,23
2000,0,1,0.908792,0,0,1,15
2000,0,1,0.362509,0,0,1,35
2000,0,0,0.002377,0,0,1,35
2000,0,0,0.147445,1,0,0,35
2002,0,0,0.123464,0,0,1,39
2002,0,1,0.916327,0,0,1,32
2002,0,0,0.004,0,0,1,35
2002,0,0,2e-06,0,1,0,32
2002,0,0,2e-06,0,1,0,3
2002,0,0,0.000166,0,1,0,29
2002,0,0,0.0015,0,1,0,6
2004,0,0,0.99707,0,0,1,35
2004,0,0,0.0115,0,0,1,43
2004,0,0,0.000179,1,0,0,15
2004,0,0,0.0135,0,0,1,30
2004,0,1,0.594292,1,0,0,23
2004,0,0,0.0005,0,0,1,35
2004,0,1,1.095026,1,0,0,3
2006,0,0,0.903225,1,0,0,35
2006,0,0,4.472035,1,0,0,32
2006,0,0,0.00025,1,0,0,26
2008,0,1,0.537336,0,0,1,25
2008,0,1,0.36317,1,0,0,30
2008,0,0,0.010973,0,1,0,14
2008,0,0,1.365328,0,0,1,50
2008,0,1,1.358628,0,0,1,14
2008,0,0,0.001,0,0,1,22
2010,0,0,0.002,1,0,0,14
2010,0,0,0.126785,1,0,0,23
2010,0,0,0.000303,0,1,0,35
2010,0,0,0.26616,1,0,0,32
2010,0,0,7e-06,0,1,0,15
2010,0,0,1.452614,0,0,1,24
2010,0,0,0.159463,0,0,1,47
2012,0,0,1.055362,1,0,0,19
2012,0,1,0.767428,0,0,1,19
2012,0,1,1.365328,0,0,1,25
2012,0,1,1.56262,0,0,1,36
2014,0,1,0.946785,0,0,1,19
2014,0,0,0.643595,1,0,0,23
2014,0,0,2.61882,1,0,0,30
2014,0,0,0.000212,0,1,0,30
2000,0,0,0.00032,1,0,0,46
2000,0,0,0.000315,0,0,1,28
2000,0,0,0.000256,0,0,1,16
2000,0,1,0.595118,0,0,1,23
2000,0,1,0.919196,0,0,1,30
2000,0,1,1.421837,0,0,1,25
2000,0,0,0.000443,1,0,0,10
2002,0,0,0.255833,1,0,0,34
2002,0,1,0.531253,0,0,1,35
2002,0,0,0.00358,1,0,0,35
2002,0,0,0.0106,1,0,0,35
2002,0,0,0.000184,0,0,1,28
2002,0,0,1e-06,0,1,0,5
2002,0,1,1.465907,0,0,1,4
2004,0,1,0.874914,0,0,1,23
2004,0,0,0.0005,1,0,0,35
2004,0,1,0.639738,0,0,1,38
2004,0,1,1.66792,0,0,1,4
2006,0,1,2.35189,0,0,1,35
2006,0,0,0.018846,0,0,1,29
2006,0,1,2.474393,1,0,0,21
2008,0,1,1.165463,0,0,1,27
2008,0,0,0.012452,0,0,1,13
2008,0,0,0.017099,0,0,1,35
2008,0,0,0.301487,0,0,1,12
2008,0,0,1.40743,0,0,1,21
2008,0,0,0.000545,0,0,1,27
2010,0,0,1.785955,1,0,0,3
2010,0,1,0.870513,0,0,1,25
2010,0,0,0.0004,0,1,0,15
2010,0,0,0.561571,0,0,1,12
2012,0,0,0.000862,1,0,0,11
2012,0,1,1.273104,0,0,1,35
2012,0,0,0.008469,0,0,1,10
2014,0,0,0.001,0,0,1,28
2002,0,0,0.0002,1,0,0,35
2002,0,0,0.0005,1,0,0,47
2000,0,1,0.670686,1,0,0,35
2006,0,0,0.015121,1,0,0,37
2006,0,0,0.0005,0,0,1,23
2006,0,0,0.001035,0,1,0,10
2008,0,0,0.00025,1,0,0,12
2010,0,0,0.00075,1,0,0,33
2010,0,0,0.000105,0,1,0,27
2010,0,0,0.0002,0,0,1,37
2010,0,0,0.0005,0,1,0,32
2010,0,0,0.17285,0,1,0,32
2012,0,0,0.00045,1,0,0,22
2012,0,0,0.03861,0,0,1,35
2012,0,0,0.0002,1,0,0,25
2014,0,0,0.002915,1,0,0,21
2014,0,0,0.000323,0,1,0,32
2014,0,0,0.0004,1,0,0,15
2002,0,0,0.0031,0,0,1,20
2004,0,0,0.00342,1,0,0,15
2008,0,0,0.002975,1,0,0,10
2010,0,0,0.0005,0,0,1,45
2010,0,0,0.0057,0,1,0,25
2010,0,0,0.04187,0,1,0,21
2012,0,0,0.0002,1,0,0,45
2010,0,0,0.15735,0,0,1,43
2014,0,0,0.00025,1,0,0,24
2000,0,0,-0.0001,0,0,1,34
2000,0,0,0.0005,0,1,0,17
2000,0,0,0.00785,0,1,0,11
2004,0,0,0.02825,0,0,1,30
2008,0,0,0.079183,1,0,0,23
2010,0,0,0.0003,0,1,0,19
2010,0,0,0.0005,1,0,0,35
2010,0,0,0.156708,0,1,0,10
2010,0,0,0.001,1,0,0,21
2010,0,0,0.015207,0,0,1,38
2010,0,0,2.5e-05,0,1,0,23
2010,0,0,0.0019,1,0,0,28
2010,0,0,0.016344,1,0,0,26
2010,0,0,0.006336,0,0,1,21
2010,0,0,0.00091,0,1,0,25
2012,0,0,0.01362,1,0,0,23
2014,0,0,0.0055,1,0,0,35
2014,0,0,0.012473,0,0,1,21
2014,0,0,0.00043,1,0,0,15
2014,0,0,0.0006,1,0,0,10
2000,0,0,0.00215,0,1,0,9
2004,0,0,0.0005,1,0,0,20
2004,0,0,-0.0017,0,0,1,45
2004,0,0,0.0006,1,0,0,35
2006,0,0,0.0002,1,0,0,10
2006,0,0,0.00025,0,1,0,21
2008,0,0,0.0003,0,1,0,30
2008,0,0,0.001,0,1,0,26
2010,0,0,0.020157,0,0,1,33
2010,0,0,1.57549,0,0,1,2
2010,0,0,0.020196,0,0,1,32
2010,0,0,0.045954,1,0,0,29
2010,0,0,0.000536,0,1,0,39
2010,0,0,0.0002,0,0,1,24
2012,0,0,0.00175,0,0,1,30
2012,0,0,0.0012,1,0,0,35
2012,0,0,0.0005,1,0,0,21
2012,0,0,0.007063,1,0,0,25
2014,0,0,0.0005,0,0,1,14
2000,0,0,0.02205,0,1,0,10
2000,0,0,0.005124,0,1,0,43
2006,0,0,0.01382,1,0,0,16
2006,0,0,0.0005,0,0,1,19
2010,0,0,0.01625,0,0,1,30
2010,0,0,0.000706,0,1,0,47
2010,0,0,6.6e-05,1,0,0,35
2010,0,0,0.000391,0,1,0,29
2012,0,0,0.00095,1,0,0,39
2012,0,0,0.0,1,0,0,43
2012,0,0,0.00252,0,1,0,32
2012,0,0,0.000133,0,1,0,32
2012,0,0,0.00175,1,0,0,18
2012,0,0,0.0005,1,0,0,35
2014,0,0,0.000997,1,0,0,11
2000,0,0,0.00075,0,0,1,29
2002,0,0,0.02746,1,0,0,21
2004,0,0,0.0048,0,0,1,22
2006,0,0,0.0005,0,1,0,32
2008,0,0,0.025603,0,0,1,35
2010,0,0,0.000802,0,0,1,34
2010,0,0,0.098279,0,0,1,40
2010,0,0,0.00085,0,0,1,30
2010,0,0,0.00045,1,0,0,35
