cycle,id,candidate_name,party,state,district,current_candidate,cycle_candidate,recip_code,raised_from_pacs,raised_from_individuals,raised_total,raised_unitemized
1992,N00000968,Daniel Patrick Moynihan,D,NY,, , ,DI,202555,383182,1381827,796090
1992,N00007629,Wayne K Nishiki,D,HI,, , ,DL,,17376,51688,34312
1992,N00004659,Robert Kenyon Ripley,D,MT,, , ,DN,,40000,40000,0
1992,N00002731,James William Grant,R,FL,,Y,Y,RL,22288,109816,324420,192316
1992,N00006351,Douglas Delano Anderson,D,UT,, , ,DL,,68200,160989,92789
1992,N00007019,Jake Garn,R,UT,, , ,RI,1024,,1126,102
1992,N00001109,Al Sharpton,D,NY,, , ,DL,6000,43300,134931,85631
1992,N00007719,Rod Monroe,D,OR,, , ,DN,,,0,0
2000,N00006619,John Ensign,R,NV,,Y,Y,RW,2368503,2527497,7885775,2989775
2000,N00012910,Rickey L Cole,D,MS,, ,Y,DL,,5950,15604,9654
2000,N00000618,Richard C Green,3,CT,, ,Y,3C,,13338,23724,10386
2000,N00001871,John Glenn,D,OH,, , ,DN,-2000,,-2000,0
2000,N00001871,John Glenn,D,OH,, , ,DN,-2000,,-2000,0
2000,N00000330,Claiborne Pell,D,RI,, , ,DN,-2500,,-2500,0
2000,N00005182,Mel Carnahan,D,MO,,Y,Y,DN,1339541,5008115,12383310,6035654
2000,N00009946,Frankie Sue Del Papa,D,NV,, ,Y,DN,20850,71224,293216,201142
2000,N00001771,Donald W Riegle Jr,D,MI,, , ,DN,,,0,0
2000,N00004594,Alan Aker,R,SD,, , ,RN,,1000,2050,1050
2000,N00000817,James J Florio,D,NJ,, ,Y,DL,167050,1476620,3199115,1555445
2000,N00007606,Gene Douglass,R,HI,, ,Y,RL,,2000,6407,4407
2000,N00001751,Max Cleland,D,GA,, , ,DI,256801,1107993,2552013,1187219
2000,N00012818,Donald Francis Clark Jr,D,TX,, ,Y,DL,,18287,19382,1095
2000,N00012906,Michael Robert Corliss,L,MI,,Y,Y,3L,4999,3650,18928,10279
2000,N00005459,Patrick Henry Hays,D,AR,, , ,DN,1000,,1000,0
1998,N00004690,Peter G Fitzgerald,R,IL,, , ,RW,1665011,2035127,5834549,2134411
1998,N00004690,Peter G Fitzgerald,R,IL,,Y,Y,RW,1665011,2035127,5834549,2134411
1998,N00000968,Daniel Patrick Moynihan,D,NY,, , ,DI,172486,466825,1373712,734401
1998,N00007667,William F Sink,R,HI,, ,Y,RL,,,0,0
1998,N00004565,Larry Pressler,R,SD,, , ,RN,-7418,-15466,-19549,3335
1998,N00000320,Nancy J Mayer,R,RI,, , ,RN,,,0,0
1998,N00007660,Arvid Tadao Youngquist,D,HI,, ,Y,DL,,,0,0
1998,N00004428,Bob Welch,R,WI,, , ,RN,,10000,11300,1300
1998,N00004780,James E Davis,3,IL,, , ,3N,1000,3602,4937,335
1998,N00000279,Susan C Gallagher,3,MA,, , ,3N,1000,,3642,2642
1998,N00000645,Brook Johnson,R,CT,, , ,RN,4000,,4000,0
1998,N00001175,Thomas A Droleskey,3,NY,, ,Y,3L,,16149,34082,17933
1998,N00008137,Jim Lightfoot,R,IA,, , ,RN,6329,,6754,425
1998,N00002097,Mark Warner,D,VA,, , ,DN,4114,-1200,3896,982
1998,N00003036,Roger Bedford,D,AL,, , ,DN,19660,80950,180361,79751
1998,N00005369,Peggy H Wilson,R,LA,, , ,RN,,,0,0
1998,N00007040,Susan Golding,R,CA,, , ,RL,26362,809170,1736615,901083
1998,N00004116,Joel Irving Ferguson,D,MI,, , ,DN,-1000,,-1000,0
1998,N00003005,Natalie M Davis,D,AL,, , ,DN,,,0,0
1998,N00002641,Sam Nunn,D,GA,, , ,DN,-100,,-100,0
1998,N00001128,Geraldine A Ferraro,D,NY,, ,Y,DL,95594,1509686,4088140,2482860
1998,N00000492,Sean Faircloth,D,ME,, , ,DN,,8750,9720,970
1998,N00001862,Robin Ficker,R,MD,, , ,RL,,,200,200
1998,N00002731,James William Grant,R,FL,, , ,RN,,,0,0
1998,N00002532,Clinton M Day,R,GA,, , ,RN,,-500,250725,251225
1998,N00009917,Kent Hance,R,TX,, , ,RN,,,0,0
1998,N00002567,Paul Coverdell,R,GA,,Y,Y,RW,2474697,2851783,9310692,3984212
1998,N00005389,Jimmy Hayes,R,LA,, , ,RN,0,,0,0
1998,N00005709,Phil Gramm,R,TX,, , ,RI,49520,276063,325583,0
1998,N00007857,Nan Bailey,3,WA,,Y,Y,3L,,,40,40
1998,N00004897,Michael Patrick Flanagan,R,IL,, , ,RN,3150,40250,92778,49378
1998,N00004897,Michael Patrick Flanagan,R,IL,, , ,RN,3150,40250,92778,49378
1990,N00001774,Pete Wilson,R,CA,, , ,RI,94345,365788,967234,507101
1990,N00009869,Orrin G Hatch,R,UT,, , ,RI,24403,23090,75064,27571
1990,N00006114,Timothy E Wirth,D,CO,, , ,DI,138941,348072,966299,479286
1990,N00005759,Hugh Parmer,D,TX,,Y,Y,DL,526429,721824,2149180,900927
1994,N00001530,Freddy Mann Friedman,D,PA,, , ,DN,,600,600,0
1990,N00001868,Thomas Lane Blair,R,MD,, , ,RN,,,0,0
1994,N00003928,Clark Durant,R,MI,, , ,RN,,-100,3000,3100
2006,N00028502,Leroy Collins Jr,R,FL,, ,Y,RL,1000,203940,227975,23035
1990,N00006786,Paul B Carpenter,D,CA,, , ,DN,500,,500,0
1990,N00004637,Curly Thornton,D,MT,, , ,DL,1000,5258,12111,5853
1990,N00004637,Curly Thornton,D,MT,, , ,DN,1000,5258,12111,5853
1990,N00012424,Bob Edgar,D,PA,, , ,DN,9000,,9000,0
1994,N00001664,William V Roth Jr,R,DE,,Y,Y,RW,1050293,842141,3089404,1196970
1994,N00010194,Terry L Lytle,I,TN,,Y,Y,3L,,,0,0
1990,N00000324,John H Chafee,R,RI,, , ,RI,24390,110000,256225,121835
1994,N00004404,William N Raven,U,WI,, , ,UN,,,0,0
1994,N00010156,Kevin G Wittbrodt,D,MI,, , ,DN,,,0,0
1994,N00000795,Garabed (Chuck) Haytaian,R,NJ,,Y,Y,RL,1233318,3962252,9737987,4542417
1994,N00001703,Birch E Bayh,D,IN,, , ,DN,2000,52300,130071,75771
1994,N00005122,Joyce Lea,R,MO,, ,Y,RL,,,125,125
1994,N00005122,Joyce Lea,R,MO,, , ,RL,,,125,125
1990,N00001983,Donald Paul Hutchinson,D,MD,, , ,DN,,,0,0
1994,N00003931,William M Brodhead,D,MI,, ,Y,DL,28975,255257,633259,349027
1994,N00006712,Bill Press,D,CA,, , ,DN,,,0,0
1990,N00004621,Dale V Sandstrom,R,ND,, , ,RN,50,,50,0
1994,N00006232,Alan K Simpson,R,WY,, , ,RI,81891,15300,113634,16443
1994,N00003020,Richard D Sellers,R,AL,, , ,RN,,,0,0
1994,N00003020,Richard D Sellers,R,AL,, , ,RN,,,0,0
1990,N00012393,William F Wertz Jr,D,CA,, , ,DN,,6750,15225,8475
1994,N00005515,James David Busby,R,AR,, , ,RN,,,0,0
1994,N00004613,Kent Conrad,D,ND,,Y,Y,DW,1468347,221380,2002770,313043
1990,N00009918,Patrick Leahy,D,VT,, , ,DI,57125,69600,196465,69740
1990,N00009453,David Funderburk,R,NC,, , ,RN,,-24913,27304,52217
1994,N00001386,John Heinz,R,PA,, , ,RN,,,0,0
1994,N00003658,Paul Edward Pfeifer,R,OH,, , ,RN,,,0,0
1994,N00002805,Donald Robert Quartel Jr,R,FL,, , ,RN,,16748,16748,0
1994,N00004566,Charlene K Haar,R,SD,, , ,RN,249,1000,8054,6805
1994,N00005320,David Karnes,R,NE,, , ,RN,,,0,0
1994,N00006713,Gray Davis,D,CA,, , ,DN,8915,-22890,-8725,5250
1990,N00005274,Dick Williams,D,KS,,Y,Y,DL,,4357,15864,11507
1994,N00001177,Robert J Mrazek,D,NY,, , ,DN,-475,-4000,-4475,0
1994,N00010181,Scott Phillip Williams,R,NY,, , ,RN,,2050,6199,4149
1994,N00004170,Christopher Henry Wege,3,MI,,Y,Y,3L,,37329,39459,2130
1990,N00006250,Malcolm Wallop,R,WY,, , ,RI,41309,2250,46009,2450
1994,N00005300,Hal Daub,R,NE,, , ,RN,,,0,0
1994,N00001565,Edward Mezvinsky,D,PA,, , ,DN,19341,,19341,0
2008,N00001762,Daniel K Inouye,D,HI,, , ,DI,514800,948793,1463593,0
2004,N00005675,Kay Bailey Hutchison,R,TX,, , ,RI,161520,1829057,3915838,1925261
2008,N00006347,Robert F Bennett,R,UT,, , ,RI,389366,190215,580581,1000
2004,N00006401,Stuart Starky,D,AZ,,Y,Y,DL,7000,,12956,5956
2004,N00009920,Richard C Shelby,R,AL,,Y,Y,RW,1455466,4793661,11098061,4848934
2008,N00029198,Ed O'Reilly,D,MA,, ,Y,DL,,87693,126577,38884
2008,N00013294,John Stanley Carroll,R,HI,, , ,RN,,,0,0
2008,N00029356,Raymond Eugene McMurrey,D,TX,, ,Y,DL,,9359,13529,4170
2004,N00000308,Edward M Kennedy,D,MA,, , ,DI,160200,1336348,3556948,2060400
2004,N00024782,Michael Cloud,L,MA,, , ,3N,4750,,5068,318
2008,N00030605,Bill White,D,TX,, , ,DN,,760311,765326,5015
2004,N00006182,Bob Schaffer,R,CO,, , ,RO,89511,563607,1475394,822276
2004,N00006182,Bob Schaffer,R,CO,, ,Y,RL,89511,563607,1475394,822276
2008,N00029443,Jim Neal,D,NC,, ,Y,DL,703,245375,296584,50506
2008,N00026208,Reed Davis,R,WA,, , ,RN,,,0,0
2004,N00009908,Rudolph W Giuliani,R,NY,, , ,RN,,-300,-300,0
2004,N00026056,Cherie Mertin Tilley,R,NV,, ,Y,RL,,14250,22612,8362
2004,N00009945,Jon S Corzine,D,NJ,, , ,DI,28516,1352500,1387516,6500
2004,N00024894,James D Oberweis,R,IL,, ,Y,RL,14174,304246,654871,336451
2008,N00027536,Thomas J Hampton,R,MD,, , ,RN,,,0,0
2004,N00002057,Charles S Robb,D,VA,, , ,DN,,,0,0
2004,N00005301,Chuck Hagel,R,NE,, , ,RI,37200,33300,106335,35835
2008,N00027606,Edward F Cox,R,NY,, , ,RN,,,0,0
2012,N00031287,Jim Bender,R,NH,, , ,RN,,,0,0
2012,N00030893,Kenneth Lewis,D,NC,, , ,DN,,1950,1950,0
2012,N00028049,Joe Sestak,D,PA,, , ,DN,12503,,12503,0
2012,N00028049,Joe Sestak,D,PA,, , ,DN,12503,,12503,0
2012,N00031883,Kevin Wade,R,DE,,Y,Y,RL,21000,112460,133460,0
2012,N00031883,Kevin Wade,R,DE,, , ,RL,21000,112460,133460,0
2012,N00003036,Roger Bedford,D,AL,, , ,DN,,,0,0
2012,N00000528,Bernie Sanders,I,VT,,Y,Y,3W,410648,1353564,5454069,3689857
2012,N00031160,Kim Hendren,R,AR,, , ,RN,,,0,0
2012,N00002097,Mark Warner,D,VA,, , ,DI,715306,2197087,2945148,32755
2012,N00024790,Jeanne Shaheen,D,NH,, , ,DI,282115,424300,790257,83842
2012,N00033783,Brenda Shivon Lenard,R,TN,, ,Y,RL,,31741,173830,142089
2012,N00033085,Ted Cruz,R,TX,,Y,Y,RW,4658843,10458339,17461020,2343838
2012,N00006202,Ben Nighthorse Campbell,R,CO,, , ,RN,,,0,0
2012,N00009926,Bill Nelson,D,FL,,Y,Y,DW,6220552,9358645,16805596,1226399
2012,N00034589,Kenneth Del Vecchio,L,NJ,,Y,Y,3C,,2000,2415,415
2012,N00025692,Kendrick B. Meek,D,FL,, , ,DN,-882,,-882,0
2012,N00025692,Kendrick B. Meek,D,FL,, , ,DN,-882,,-882,0
2012,N00033034,James Patrick Durkan,R,TN,, ,Y,RN,,1230,1350,120
2012,N00030527,Florence Shapiro,R,TX,, , ,RN,-2000,-5946,-7946,0
2012,N00026823,John Neely Kennedy,R,LA,, , ,RN,2500,-36400,-33830,70
2012,N00033491,Marielena Stuart,R,FL,, ,Y,RL,,15076,37717,22641
2012,N00029835,Martin Heinrich,D,NM,, , ,DW,2122777,4218569,7375352,1034006
2012,N00029835,Martin Heinrich,D,NM,,Y,Y,DW,2122777,4218569,7375352,1034006
1996,N00005258,Nancy Landon Kassebaum,R,KS,, , ,RI,1000,,1000,0
1996,N00001621,Joseph P Watkins,R,PA,, , ,RL,,1000,3000,2000
1996,N00002301,Marvin Key Blount Jr,D,NC,, , ,DN,2500,,2500,0
1996,N00000330,Claiborne Pell,D,RI,, , ,DI,,,0,0
1996,N00001871,John Glenn,D,OH,, , ,DI,8750,162971,172536,815
1996,N00009817,Dick Zimmer,R,NJ,,Y,Y,RL,2952152,4697654,13286318,5636512
1996,N00009817,Dick Zimmer,R,NJ,, , ,RL,2952152,4697654,13286318,5636512
1996,N00001771,Donald W Riegle Jr,D,MI,, , ,DN,-3750,-1150,-4900,0
1996,N00006261,Mary J Charbonneau,I,ID,,Y,Y,3L,,1212,1265,53
1996,N00001709,Jim Sasser,D,TN,, , ,DN,11708,,11708,0
1996,N00005562,James S Bryant,D,OK,, , ,DL,4000,35350,76975,37625
1996,N00004042,James B Nicholson,R,MI,, ,Y,RL,43474,2673179,4143800,1427147
1996,N00008970,Sidney L McDonald,R,AL,, ,Y,RL,46450,1219154,1931714,666110
2000,N00013364,Fernando Platin Jr,R,NV,, ,Y,RL,,,0,
1996,N00008969,Jim Zeigler,R,AL,, , ,RL,,11475,24180,12705
1996,N00001751,Max Cleland,D,GA,,Y,Y,DW,1382793,1913722,5615129,2318614
2000,N00013367,J J Johnson,L,NV,,Y,Y,3L,,,0,
2000,N00013369,Lester B Searer,3,PA,,Y,Y,3L,,,200,200
1996,N00000343,Claudine C Schneider,R,RI,, , ,RN,,,0,0
1996,N00000343,Claudine C Schneider,R,RI,, , ,RN,,,0,0
1996,N00005086,Steven R Carroll,D,MO,, , ,DN,,,0,0
1996,N00000286,Mitt Romney,R,MA,, , ,RL,-250,8850,46251,37651
1996,N00004094,Spencer Abraham,R,MI,, , ,RW,213124,786693,1848998,849181
2014,N00005675,Kay Bailey Hutchison,R,TX,, , ,RN,,-1150,-1150,0
2010,N00031438,Bobbie Bean,I,FL,,Y,Y,3L,,3058,5058,2000
2014,N00005600,Evelyn Rogers,R,OK,, ,Y,RL,,2277,2277,0
2010,N00030620,James Russell Williams III,R,UT,, ,Y,RN,,7901,7901,0
2014,N00036052,Ted Alexander,R,NC,, ,Y,RL,,19700,30810,11110
2010,N00000756,Robert G. Torricelli,D,NJ,, , ,DN,,,0,0
2014,N00035491,Mark Harris,R,NC,, ,Y,RL,4900,737886,885520,142734
2010,N00008038,Chris John,D,LA,, , ,DN,9500,,9500,0
2010,N00032035,Bill Halter,D,AR,, ,Y,DL,5081557,1464493,9432327,2886277
2010,N00027629,John Spencer,R,NY,, , ,RN,,,0,0
2000,N00013371,Sheldon Sumey,D,WY,, ,Y,DL,,,0,
2014,N00003900,Richard E. Mourdock,R,IN,, , ,RN,,-3800,-1000,2800
2010,N00026942,Ken Chase,R,MA,, , ,RN,,,0,0
2014,N00036205,T. W. Shannon,R,OK,, ,Y,RL,1474125,1482517,3394180,437538
2014,N00025996,Victor Kocher,L,SC,,Y,Y,3L,,3400,3966,566
2014,N00036048,Paul Hollis,R,LA,,Y,Y,RL,5000,63945,72319,3374
2010,N00031349,Thomas J. Wiens,R,CO,, ,Y,RN,,294600,320271,25671
2014,N00031696,Mike Lee,R,UT,, , ,RI,257055,636140,1344139,450944
2014,N00007364,Dianne Feinstein,D,CA,, , ,DI,120750,59100,320109,140259
2014,N00033916,David Alameel,D,TX,, , ,DC,2500,4374526,4403579,26553
2014,N00033916,David Alameel,D,TX,,Y,Y,DL,2500,4374526,4403579,26553
2010,N00033026,Sarah H. Steelman,R,MO,, , ,RN,5000,198600,206519,2919
2010,N00027391,Warren Mosler,3,CT,,Y,Y,3L,,244885,248103,3218
2014,N00032819,Jack Rooney,I,IN,, , ,3N,,,0,0
2010,N00030971,Thomas F. Cox,R,AR,, ,Y,RN,,58687,64607,5920
2010,N00029303,Jeff Merkley,D,OR,, , ,DI,626897,459655,1180804,94252
2010,N00032125,Jerry Joslyn,3,AZ,,Y,Y,3L,,6900,7457,557
2010,N00032127,Mickey Kaus,D,CA,, ,Y,DL,,41204,59989,18785
2014,N00035534,Karen Testerman,R,NH,, ,Y,RN,2500,23810,41793,15483
2010,N00031031,Chuck Kozak,R,NV,, ,Y,RN,250,54805,176858,121803
2010,N00030619,Peg Luksik,R,PA,, ,Y,RL,7900,119901,694954,567153
2014,N00006182,Bob Schaffer,R,CO,, , ,RN,,,0,0
2014,N00029887,Mark Zaccaria,R,RI,,Y,Y,RL,11000,20500,35683,4183
2010,N00013870,Norm Coleman,R,MN,, , ,RN,38976,871640,914300,3684
2014,N00031173,Alan Khazei,D,MA,, , ,DN,,-30000,-30000,0
2010,N00030530,Priscilla Lord Faris,D,MN,, , ,DN,,342915,342915,0
2014,N00036206,Tim Crawley,R,OR,, ,Y,RL,,6427,6427,0
2014,N00024894,James D. Jim Oberweis,R,IL,,Y,Y,RL,18995,1156325,1232793,57473
2014,N00035288,Dan Winslow,R,MA,, ,Y,RL,10620,401270,454585,42695
2010,N00031291,Doris A. Smith-Ribner,D,PA,, ,Y,DN,,22262,22262,0
2010,N00031440,Will Boyd Jr,D,IL,, ,Y,DO,,19856,27313,7457
2010,N00031451,Arthur Coday Jr,R,WA,, ,Y,RN,,36955,53776,16821
2010,N00029195,Rand Knight,D,GA,, , ,DN,,,0,0
2014,N00035483,Joni Ernst,R,IA,,Y,Y,RW,7247041,6606436,16206720,2353243
2014,N00028058,James Webb,D,VA,, , ,DN,,,0,0
2010,N00002361,Marcus W. Williams,D,NC,, ,Y,DL,,8532,8532,0
2010,N00032157,Timothy A. Chichester,R,NY,, ,Y,RN,,,0,0
2014,N00026183,Tom Ravenel,R,SC,, , ,RN,,32350,35855,3505
2006,N00024882,Katherine Harris,R,FL,, , ,RL,322224,2720846,5155407,2112337
2006,N00026410,Larry E Klayman,R,FL,, , ,RN,,7000,45961,38961
2002,N00004657,Bradley S Johnson,R,MT,, ,Y,RL,,500,4691,4191
2016,N00006561,Tom Udall,D,NM,, , ,DI,35000,192454,349419,121965
2002,N00009638,Barack Obama,D,IL,, , ,DN,1500,282600,285075,975
2002,N00009638,Barack Obama,D,IL,, , ,DN,1500,282600,285075,975
2002,N00025462,Bruce Denton Poulter,D,CO,, ,Y,DN,,2050,5645,3595
2002,N00005165,John Ashcroft,R,MO,, , ,RN,14715,4750,25154,5689
2016,N00031289,Sue Lowden,R,NV,, , ,RN,,,0,0
2006,N00027075,Karen Saull,R,FL,, , ,RN,,,0,0
2016,N00006236,John A Barrasso,R,WY,, , ,RI,153800,198955,354563,1808
2016,N00031931,Brian Herr,R,MA,, , ,RN,,2177,2177,0
2016,N00013873,John Boozman,R,AR,,Y,Y,RI,473500,684839,1198598,40259
2016,N00035660,Shenna Bellows,D,ME,, , ,DN,,,0,0
2002,N00025557,Kenneth Scot Stremsky,R,NH,, ,Y,RL,,1190,1190,0
2002,N00025557,Kenneth Scot Stremsky,R,NH,, , ,RC,,1190,1190,0
2006,N00005165,John Ashcroft,R,MO,, , ,RN,,300,300,0
2006,N00009638,Barack Obama,D,IL,, , ,DI,108389,1080849,1245246,56008
2006,N00009638,Barack Obama,D,IL,, , ,DI,108389,1080849,1245246,56008
2002,N00024814,Ed Cunningham,D,TX,, ,Y,DN,,4000,4000,0
2006,N00027537,Keith Butler,R,MI,, ,Y,RL,120392,1956356,2666794,590046
2016,N00033179,Earl W Jackson Sr,R,VA,, , ,RN,1000,,1000,0
2006,N00007206,John F Seymour,R,CA,, , ,RN,,,0,0
2016,N00035267,Cory Booker,D,NJ,, , ,DI,82000,386604,552074,83470
2006,N00000581,Chris Dodd,D,CT,, , ,DI,502720,2929489,3445042,12833
2006,N00000581,Chris Dodd,D,CT,, , ,DI,502720,2929489,3445042,12833
2016,N00035331,Pat McGeehan,R,WV,, , ,RN,,,0,0
2002,N00000810,Bob Franks,R,NJ,, , ,RN,-12502,,-12502,0
2002,N00000810,Bob Franks,R,NJ,, , ,RN,-12502,,-12502,0
2016,N00034466,John Mangelli,I,NY,, , ,3N,,,0,0
2002,N00000581,Chris Dodd,D,CT,, , ,DI,477607,883095,2258844,898142
2016,N00036070,Charles E Hardy,D,WY,, , ,DN,,8629,12420,3791
2016,N00004207,Tom Harkin,D,IA,, , ,DN,,-12500,-12500,0
2016,N00005329,Ben Nelson,D,NE,, , ,DN,,-90600,-90600,0
2006,N00026335,Daniel Webster,R,FL,, , ,RN,4947,,4947,0
2016,N00032546,Ron Johnson,R,WI,,Y,Y,RI,860175,3304764,4995918,830979
2006,N00026330,Russ Darrow,R,WI,, , ,RN,,,0,0
2006,N00028673,Mark Stanton Beatty,R,HI,, ,Y,RL,,500,1769,1269
2016,N00004517,Dean M Barkley,I,MN,, , ,3N,,,0,0
2006,N00002593,Johnny Isakson,R,GA,, , ,RI,213324,1025220,1325115,86571
2006,N00025568,Gery J Chico,D,IL,, , ,DN,,,0,0
2016,N00032850,Brian Hill,R,CT,, , ,RN,,,0,0
2006,N00027694,Claire McCaskill,D,MO,,Y,Y,DW,4483637,7952122,12438723,2964
2016,N00029260,Ann Kirkpatrick,D,AZ,,Y,Y,DC,266341,643032,1476839,567466
2016,N00037401,Chrys Kefalas,R,MD,,Y,Y,RO,5000,134114,156521,17407
2016,N00028769,Christine O'Donnell,R,DE,, , ,RN,,,1563,1563
2016,N00008274,Loretta Sanchez,D,CA,,Y,Y,DO,211500,1582823,1835174,40851
2002,N00025568,Gery J Chico,D,IL,, , ,DN,1450,954566,1963571,1007555
2016,N00037492,Kelli Ward,R,AZ,,Y,Y,RC,,333700,483734,150034
2016,N00002685,Saxby Chambliss,R,GA,, , ,RN,5000,,5000,0
2016,N00001758,Chuck Grassley,R,IA,,Y,Y,RI,877256,820974,1949267,251037
2016,N00030891,Marlin Stutzman,R,IN,,Y,Y,RO,269973,1032312,1401669,99384
2006,N00027681,Paul T Richards,D,MT,, ,Y,DL,,1410,15278,13868
2006,N00027774,Kathleen Troia McFarland,R,NY,, , ,RC,553200,1144310,1720960,23450
2006,N00027774,Kathleen Troia McFarland,R,NY,, ,Y,RL,553200,1144310,1720960,23450
2006,N00000245,John Kerry,D,MA,, , ,DI,294322,495058,3663697,2874317
2006,N00000245,John Kerry,D,MA,, , ,DI,294322,495058,3663697,2874317
2006,N00009876,David E McReynolds,3,NY,, , ,3N,,,0,0
2016,N00036040,Stephen H Shogan,I,CO,, , ,3N,,,0,0
2016,N00032740,Patrick Wiesner,D,KS,, , ,DN,,,0,0
2006,N00003790,Marvin B Scott,R,IN,, , ,RN,,-3600,-3435,165
2002,N00001670,Ray Clatworthy,R,DE,,Y,Y,RL,90537,487097,2584484,2006850
2006,N00001670,Ray Clatworthy,R,DE,, , ,RN,,,0,0
2016,N00026892,Ken Salazar,D,CO,, , ,DN,-10000,,-10000,0
2016,N00033784,William Currie Barron,I,UT,, , ,3N,,,60,60
2016,N00000362,Jack Reed,D,RI,, , ,DI,37500,49899,98121,10722
2006,N00019830,Allan J Lichtman,D,MD,, ,Y,DL,,141601,196658,55057
2006,N00024945,Ron Kirk,D,TX,, , ,DN,,,0,0
1992,N00004565,Larry Pressler,R,SD,, , ,RI,61424,56450,165073,47199
1992,N00011438,Gus Hercules,L,SD,,Y,Y,3L,,7557,9034,1477
1992,N00011432,Joseph Michael Wetzel,D,OR,, , ,DL,,26331,33071,6740
1992,N00006396,Truman Spangrud,D,AZ,, , ,DL,13396,55906,120336,51034
1992,N00000645,Brook Johnson,R,CT,,Y,Y,RL,306297,369690,1106050,430063
1992,N00000944,Peter Christian,I,NY,, , ,3L,,1437,1437,0
1992,N00002658,John Knox,R,GA,, , ,RL,5509,57488,143559,80562
1992,N00002567,Paul Coverdell,R,GA,,Y,Y,RW,1770553,2057646,3868816,40617
1994,N00004664,Bruce Vorhauer,R,MT,, , ,RN,,,0,0
1994,N00004788,Richard S Williamson,R,IL,, , ,RN,1991,27000,153588,124597
1990,N00002059,Andrew Folkman Wahlquist,R,VA,, , ,RN,,300,615,315
1990,N00001764,Richard G Lugar,R,IN,, , ,RI,49650,383786,944137,510701
1994,N00005359,Quentin D Dastugue,R,LA,, , ,RN,,5050,14450,9400
1994,N00007843,Brian Boyle,R,WA,, , ,RN,1000,1772,8002,5230
1994,N00006579,Rick Montoya,R,NM,, , ,RN,,8460,8460,0
1994,N00003968,Lana Pollack,D,MI,, , ,DL,72487,511492,1692883,1108904
1994,N00003968,Lana Pollack,D,MI,, ,Y,DL,72487,511492,1692883,1108904
1994,N00001375,William Donald White,I,PA,, , ,3N,,,1,1
1994,N00000395,Harold R Eckman,R,NH,, , ,RN,,,0,0
1990,N00006129,Nancy Dick,D,CO,, , ,DN,,500,1000,500
1994,N00003310,Dick Molpus,D,MS,, , ,DN,350,241218,242063,495
1990,N00004920,Tom Corcoran,R,IL,, , ,RN,-200,42135,41935,0
1994,N00006320,Maury Albert Modine,L,UT,, , ,3N,,,0,0
1994,N00000303,John R Lakian,R,MA,, ,Y,RL,,141599,301085,159486
1994,N00004309,Herb Kohl,D,WI,,Y,Y,DW,116039,7042419,7540556,382098
1990,N00003434,John H Brock,D,KY,, , ,DN,5800,126981,315613,182832
1994,N00005857,Evelyn K Lantz,D,TX,, ,Y,DL,50,4680,10925,6195
1994,N00006013,Stephen Carroll Hopkins,R,TX,, ,Y,RL,0,54150,96424,42274
1990,N00003389,Mitch McConnell,R,KY,,Y,Y,RW,1473814,1991877,5951667,2485976
1998,N00002213,John R Raese,R,WV,, , ,RN,,,0,0
1998,N00003492,Eugene J Watts,R,OH,, , ,RN,,,0,0
1998,N00008092,Blanche Lincoln,D,AR,,Y,Y,DW,1483186,1555440,4778735,1740109
1998,N00000501,Jean Hay,D,ME,, , ,DN,,27719,27913,194
1998,N00000501,Jean Hay,D,ME,, , ,DN,,27719,27913,194
1998,N00003954,Carl J Marlinga,D,MI,, , ,DN,,9800,33846,24046
1998,N00007724,Ron Wyden,D,OR,, , ,DW,1020633,1929733,5143051,2192685
1998,N00005248,Sheila Frahm,R,KS,, , ,RN,-8250,5325,2750,5675
1998,N00001484,Richard J Cusick,D,PA,, ,Y,DL,5000,54750,67880,8130
1998,N00003305,Ken Harper,D,MS,, , ,DN,,5374,5374,0
1998,N00004798,Loleta Didrickson,R,IL,, ,Y,RL,203560,1344549,3186836,1638727
1998,N00002792,Mike Wiley,D,FL,, , ,DN,,,0,0
1998,N00005128,David Westfall,D,MO,, ,Y,DL,1500,-1200,1375,1075
1998,N00001604,Arlen Specter,R,PA,,Y,Y,RW,1443323,3973689,9918253,4501241
1998,N00001604,Arlen Specter,R,PA,, , ,RW,1443323,3973689,9918253,4501241
1998,N00004645,Denny Rehberg,R,MT,, , ,RN,1000,106740,109690,1950
1998,N00007425,Frank Riggs,R,CA,, , ,RL,237077,145044,629306,247185
1998,N00007425,Frank Riggs,R,CA,, , ,RL,237077,145044,629306,247185
1998,N00006304,George J Mansfeld,3,ID,,Y,Y,3L,,511,511,0
1998,N00005403,Richard P Ieyoub,D,LA,, , ,DN,3000,107811,224315,113504
1998,N00002283,John Edwards,D,NC,,Y,Y,DW,907507,1892516,4972168,2172145
1998,N00006246,Craig Thomas,R,WY,, , ,RI,22500,18000,59436,18936
1998,N00001579,Allyson Schwartz,D,PA,, , ,DN,1200,296977,627424,329247
1998,N00006293,Milt Erhart,R,ID,, , ,RN,,,0,0
1998,N00005451,Ted Mullenix,R,AR,, , ,RL,,,16435,16435
2000,N00003328,Thad Cochran,R,MS,, , ,RI,43881,8750,63157,10526
2000,N00006220,Kathy Karpan,D,WY,, , ,DN,,2180,4360,2180
2000,N00002460,Bob Inglis,R,SC,, , ,RN,-2660,500,50,2210
